대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,3,A,에머슨 디지털 트윈은 수전해 공정 시뮬레이션을 통해 수소 생산을 최적화하는 기술이야,
,,,,,,,,,,,,4,B,"수전해 공정 시뮬레이션이 뭔지 잘 모르겠는데, 좀 더 자세히 설명해줄래?",
,,,,,,,,,,,,5,A,수전해 공정 시뮬레이션은 사용자에게 실시간으로 수전해 공정의 매개변수를 보여주는 기술이야,
,,,,,,,,,,,,6,B,"매개변수라는 말도 어려운데, 그게 뭐임?",
,,,,,,,,,,,,7,A,"매개변수는 온도, 압력, 전압, 수소 생산 유량 및 효율성 같은 것들을 말해",
,,,,,,,,,,,,8,B,아하! 그러면 에머슨 디지털 트윈은 그 매개변수들을 어떻게 적용하는 거야?,
,,,,,,,,,,,,9,A,에머슨 디지털 트윈은 매개변수를 적용한 실시간 성능 시연과 표준화된 공정 방식 구현을 할 수 있어,
,,,,,,,,,,,,10,B,그러면 생산 제어 시스템에서 시간과 비용을 효과적으로 절감할 수 있겠네,
,,,,,,,,,,,,11,A,"맞아! 에머슨 디지털 트윈은 가상 시뮬레이션 소프트웨어를 기반으로 운영되고, 실시간으로 수전해 데이터를 분석해",
,,,,,,,,,,,,12,B,에머슨 디지털 트윈은 짜짜 혁신적인 기술이네! 이런 기술이 미래 산업에 큰 영향을 미칠 것 같아,짜짜
,,,,,,,,,,,,13,A,맞아! 에머슨 디지털 트윈은 수소 산업 분야에서 최고의 혁신 기술로 인정받았어,
,,,,,,,,,,,,14,B,에머슨 디지털 트윈의 수상은 H2 이노베이션 어워드에서 이루어진 거지?,
,,,,,,,,,,,,15,A,맞아! H2 이노베이션 어워드는 9월 13일에 일산 킨텍스에서 진행됐어,
,,,,,,,,,,,,16,B,에머슨 디지털 트윈의 수상은 렬루다가 레전드다! 앞으로 더 많은 혁신 기술을 기대해봐야겠다,렬루
060584,0078,여자,20,0102,남자,20,,,,과학 기술,레노버,1,A,레노버 제품들 대박이다 ㅋㅋ,대박
,,,,,,,,,,,,2,B,응! 레노버 제품들 항상 기대돼!,
,,,,,,,,,,,,3,A,오늘 새로운 레노버 제품들 발표됐어,
,,,,,,,,,,,,4,B,짜짜? 어떤 제품들이야?,짜짜
,,,,,,,,,,,,5,A,레노버 리전 고라는 게이밍 핸드헬드 디바이스가 나왔어,
,,,,,,,,,,,,6,B,와! 게이머들에게 좋은 소식이네,
,,,,,,,,,,,,7,A,맞아! 언제 어디서나 게임을 즐길 수 있게 도와줘,
,,,,,,,,,,,,8,B,그러면 레노버 리전 고는 어떤 기능이 있어?,
,,,,,,,,,,,,9,A,핸드헬드 디바이스에서도 최고 수준의 사양과 비주얼을 제공해,
,,,,,,,,,,,,10,B,진짜 대박이다! 레노버 진짜 대단내!,대박
,,,,,,,,,,,,11,A,그리고 새로운 레노버 리전 글래스와 인이어 헤드폰도 나왔어,
,,,,,,,,,,,,12,B,레노버 제품들은 항상 다양하고 특별한 기능이 있어,
,,,,,,,,,,,,13,A,맞아! 그래서 항상 기대돼!,
,,,,,,,,,,,,14,B,다음에 레노버 제품들 사러 가야겠어,
,,,,,,,,,,,,15,A,나도 그래! 레노버 레알 좋아!,레알
,,,,,,,,,,,,16,B,그러면 다음에 같이 가자!,
125436,0089,여자,30,0119,남자,30,,,,과학 기술,인공지능,1,A,안녕! 교통 약자를 위한 AI 기술에 대해 알고 있니?,
,,,,,,,,,,,,2,B,응! 최근에 일본 지하철에서 한국 비전 AI 기술을 사용한다는 소문 들었어,
,,,,,,,,,,,,3,A,와! 그러면 AI 기술로 교통 약자의 이동권을 보장할 수 있을까?,
,,,,,,,,,,,,4,B,그럴 수도 있겠지! AI는 많은 일을 할 수 있으니까,
,,,,,,,,,,,,5,A,그래도 휠체어를 타고 돌아다니는 건 힘들 것 같아,
,,,,,,,,,,,,6,B,맞아! 교통 약자를 위한 더 나은 기술이 필요해,
,,,,,,,,,,,,7,A,근데 AI 기술이 어떻게 교통 약자를 도울 수 있을까?,
,,,,,,,,,,,,8,B,AI는 교통 상황을 분석하고 최적의 경로를 제안할 수 있어,
,,,,,,,,,,,,9,A,그렇담 교통 약자들은 더 편리하게 이동할 수 있겠네,
,,,,,,,,,,,,10,B,맞아! AI 기술은 많은 도움을 줄 수 있어,
,,,,,,,,,,,,11,A,근데 AI 기술을 도입하면 개인정보 보호는 어떻게 할까?,
,,,,,,,,,,,,12,B,그건 중요한 문제야. 개인정보 보호에 신경을 써야 해,
,,,,,,,,,,,,13,A,마좌 개인정보 유출은 큰 문제니까,마좌
,,,,,,,,,,,,14,B,그래서 AI 기술을 개발할 때는 신중해야 해,
,,,,,,,,,,,,15,A,글쿠나. 교통 약자를 위한 AI 기술은 잠재력이 큰 것 같아,글쿠나
,,,,,,,,,,,,16,B,맞아! 더 많은 연구와 개발이 필요한 분야야,
124162,0088,남자,30,0160,여자,30,,,,과학 기술,스커미온,1,A,와 이거 알아? 스커미온 트랜지스터 개발됐대!,
,,,,,,,,,,,,2,B,짜짜? 스커미온이 뭐임?,짜짜
,,,,,,,,,,,,3,A,스커미온은 소용돌이 모양으로 배열된 스핀 구조체래. 대박이지!,대박
,,,,,,,,,,,,4,B,크게 어떤 기술이야? 설명 좀 해줘,
,,,,,,,,,,,,5,A,스커미온은 매우 작은 전력으로도 이동할 수 있어. 차세대 스핀트로닉스 소자 응용기술의 대표주자래,
,,,,,,,,,,,,6,B,대박 레전드다. 어디에 쓰일 수 있을까?,
,,,,,,,,,,,,7,A,"KRISS는 초저전력 차세대 소자 개발에 쓰일 수 있는 핵심 기반 기술의 개발로, 양자 및 인공지능 연구에도 활용될 거래",
,,,,,,,,,,,,8,B,양자기술이랑 인공지능이랑 무슨 관련이 있어?,
,,,,,,,,,,,,9,A,양자기술은 인공지능 연구에도 활용될 수 있어. 둘 다 미래 기술이라고 하더라,
,,,,,,,,,,,,10,B,글쿠나. 그러면 이번에 개발된 스커미온 트랜지스터는 어떤 기술을 사용한 거야?,글쿠나
,,,,,,,,,,,,11,A,KRISS 양자스핀팀은 산화알루미늄 절연체 내부의 수소를 활용해 자기이방성을 균일하게 제어하는 핵심기술을 개발했대,
,,,,,,,,,,,,12,B,와 이런 기술이 개발됐다니 레전드다!,
,,,,,,,,,,,,13,A,맞아! 이제 스커미온을 전기적으로 제어할 수 있게 됐어,
,,,,,,,,,,,,14,B,레알 미래적인 기술이네. 앞으로 더 기대해봐야겠다,레알
,,,,,,,,,,,,15,A,맞아 맞아! 미래가 레알루다가 기대되는 거 같아,레알
,,,,,,,,,,,,16,B,우리도 미래에 양자기술이나 인공지능 연구에 참여해보면 ㅇㄸ? 좋을 것 같음,
166911,0012,여자,30,0116,남자,30,,,,과학 기술,"인텔리전스, 엑스텔리전스",1,A,안녕! 최근에 인텔리전스에 대해 들어봤어?,
,,,,,,,,,,,,2,B,"응, 들었어! 인텔리전스는 인공지능과 관련된 거지?",
,,,,,,,,,,,,3,A,맞아! 그리고 엑스텔리전스도 있어. 이건 뭔지 알아?,
,,,,,,,,,,,,4,B,"엑스텔리전스? 그건 첨 들어봤는데, 뭐임?",
,,,,,,,,,,,,5,A,엑스텔리전스는 이미 존재하는 여러 아이디어를 연결하여 활용하는 사고 체계래. 인텔리전스를 뛰어넘는 초경계적인 지능이라고 해!,
,,,,,,,,,,,,6,B,"아, 글쿠나! 그러면 엑스텔리전스를 활용하면 어떤 장점이 있을까?",글쿠나
,,,,,,,,,,,,7,A,엑스텔리전스를 활용하면 분야 간의 경계가 희미한 지식 네트워크를 경영할 수 있어. 그래서 더 유연하게 생각하고 창의적인 아이디어를 얻을 수 있어!,
,,,,,,,,,,,,8,B,와우내 그렇게 좋은 거야? 그러면 나도 엑스텔리전스를 배워봐야겠다!,와우내
,,,,,,,,,,,,9,A,그래! 엑스텔리전스는 AI 시대에 필요한 학습법이라고도 해. 미래에 유용하게 쓸 수 있을 거야!,
,,,,,,,,,,,,10,B,알겠어! 그러면 어떻게 엑스텔리전스를 배울 수 있을까?,
,,,,,,,,,,,,11,A,엑스텔리전스를 배우려면 창조성 개발에 집중해야 해. 생각을 엮고 창의력을 키워야 해!,
,,,,,,,,,,,,12,B,그러면 나도 창조성을 키우기 위해 노력해야겠다!,
,,,,,,,,,,,,13,A,그래! 불확실성의 시대에 대처하기 위해서도 유연한 태도를 갖추는 게 중요해!,
,,,,,,,,,,,,14,B,맞아 유연한 태도를 갖추면 더 많은 가능성을 열 수 있겠지?,
,,,,,,,,,,,,15,A,정확히 그래! 그리고 인텔리전스와 엑스텔리전스를 함께 활용하면 더욱 뛰어난 결과를 얻을 수 있을 거야!,
,,,,,,,,,,,,16,B,와 렬루 흥미로운 이야기였어! 앞으로 더 많이 알아보고 싶어!,렬루
060493,0078,여자,20,0109,남자,20,,,,과학 기술,"클라우드, AI, 플랫폼",1,A,클라우드 콘퍼런스에서 더존비즈온 송호철 대표가 강연하고 있어,
,,,,,,,,,,,,2,B,와 박박이다! AI 생태계 구축 방향에 대해 얘기하는 거야?,박박
,,,,,,,,,,,,3,A,그래! 민간과 공공을 연결하는 데이터 기반 AI 생태계를 구축하는 방법에 대해 이야기하고 있어,
,,,,,,,,,,,,4,B,이런 주제로 강연을 들을 수 있다니 레알 흥미로워!,레알
,,,,,,,,,,,,5,A,더존비즈온은 K-ICT WEEK in Busan에 참가해서 SaaS 통합 플랫폼을 소개한대,
,,,,,,,,,,,,6,B,SaaS 통합 플랫폼? 그게 무야?,무야
,,,,,,,,,,,,7,A,SaaS는 Software as a Service의 약자야. 소프트웨어를 서비스 형태로 제공하는 거지,
,,,,,,,,,,,,8,B,아하! 그러면 SaaS 통합 플랫폼은 여러 소프트웨어를 한 곳에서 통합해서 제공하는 거구나,
,,,,,,,,,,,,9,A,맞아! 더존비즈온의 WEHAGO와 Amaranth 10이 대표적인 SaaS 통합 플랫폼이야,
,,,,,,,,,,,,10,B,WEHAGO와 Amaranth 10은 어떤 서비스를 제공해?,
,,,,,,,,,,,,11,A,"WEHAGO는 업무 자동화와 협업 툴이고, Amaranth 10은 인사 관리와 교육 관리를 지원해",
,,,,,,,,,,,,12,B,와! 레알루다가 유용한 서비스들이네,레알
,,,,,,,,,,,,13,A,맞아! 더존비즈온은 경쟁력과 핵심 서비스를 선보이기 위해 이번 행사에 참가한 거야,
,,,,,,,,,,,,14,B,더존비즈온의 행사 참가 소식을 듣고 나도 가보고 싶어졌어!,
,,,,,,,,,,,,15,A,그러면 나랑 같이 가자! K-ICT WEEK in Busan에서 최신 ICT 동향을 확인해보자,
,,,,,,,,,,,,16,B,좋아! 그러면 일정 잡고 같이 가자ㅋㅋ,
049476,0071,남자,20,0150,여자,20,,,,과학 기술,트랜스티레틴 아밀로이드 심근병증,1,A,트랜스티레틴 아밀로이드 심근병증이 뭔지 알아?,
,,,,,,,,,,,,2,B,아마도 심장과 관련된 질환인 것 같아,
,,,,,,,,,,,,3,A,그래서 어떤 증상이 나타나는 거야?,
,,,,,,,,,,,,4,B,호흡곤란이나 오진이 흔한 증상이래,
,,,,,,,,,,,,5,A,심장 이식을 해도 재발할 확률이 높다고 하더라,
,,,,,,,,,,,,6,B,짜짜? 그러면 치료법은 없는 거야?,짜짜
,,,,,,,,,,,,7,A,최근에 효과적인 치료제가 개발됐대,
,,,,,,,,,,,,8,B,그래도 조기 진단이 어렵고 비용도 많이 든다는 건가?,
,,,,,,,,,,,,9,A,맞아 그래서 더 주목해야 할 질환이라고 하더라,
,,,,,,,,,,,,10,B,그러면 이 질환에 대해 더 알아봐야겠다,
,,,,,,,,,,,,11,A,혈액에는 '트랜스티레틴'이라는 혈장단백질이 있다고 하더라,
,,,,,,,,,,,,12,B,그 혈장단백질이 이 질환과 관련이 있는 거야?,
,,,,,,,,,,,,13,A,맞아 그 혈장단백질이 이 질환의 발생과정과 관련이 있는 거래,
,,,,,,,,,,,,14,B,"흐음, 흥미로운데. 더 자세히 알아봐야겠다",
,,,,,,,,,,,,15,A,웅웅 이 질환에 대해 더 알아보면 좋을 것 같아,
,,,,,,,,,,,,16,B,갓잇 같이 알아보자,
117948,0084,여자,30,0118,남자,30,,,,과학 기술,갤럭시 Z 플립 시리즈,1,A,와! 갤럭시 Z 플립 시리즈 신제품 기대돼!,
,,,,,,,,,,,,2,B,응! 전작보다 초도 물량도 많아졌대,
,,,,,,,,,,,,3,A,그래? 그러면 이번에는 더 많은 사람들이 사겠네,
,,,,,,,,,,,,4,B,맞아! Z 플립 시리즈는 남녀노소 다 이용하기 좋아,
,,,,,,,,,,,,5,A,그래서 통신사들도 기대하고 있겠지,
,,,,,,,,,,,,6,B,그렇지! 통신사들은 5G 가입자 확대를 기대하고 있어,
,,,,,,,,,,,,7,A,SK텔레콤도 5G 중간요금제를 내놨대,
,,,,,,,,,,,,8,B,월 5만9000원에 데이터 24GB 제공하는 거지?,
,,,,,,,,,,,,9,A,그래! 베이직플러스라고 해서 핵심 중간요금제래,
,,,,,,,,,,,,10,B,그러면 이용자들이 선택폭도 넓어졌겠네,
,,,,,,,,,,,,11,A,맞아! 이제 5G 요금제도 다양해진 거 같아,
,,,,,,,,,,,,12,B,그러면 5G 가입자도 더 늘어날 거야,
,,,,,,,,,,,,13,A,그럼 통신사들도 기뻐할 거야,
,,,,,,,,,,,,14,B,맞아! 갤럭시 Z 플립4도 기대가 크겠다,
,,,,,,,,,,,,15,A,그래! 이번에는 더 많은 사람들이 사겠지,
,,,,,,,,,,,,16,B,그렇지! Z 플립 시리즈는 인기가 많을 거야,
185202,0001,남자,20,0144,여자,20,,,,과학 기술,인공지능 데이터 분석,1,A,와 이번에 인공지능 데이터 분석을 쉽게 배울 수 있는 책이 나왔어!,
,,,,,,,,,,,,2,B,레알? 나도 관심이 있는데 어떤 내용인지 알려줘,레알
,,,,,,,,,,,,3,A,이 책은 코딩이 없이 마우스 클릭만으로 AI 기반 데이터 분석을 할 수 있게 도와주는거래,
,,,,,,,,,,,,4,B,"오, 그래서 비개발자도 쉽게 배울 수 있는 건가?",
,,,,,,,,,,,,5,A,ㅇㅋㅇㅋ 문과 출신 비개발자 비즈니스맨들도 쉽게 접근할 수 있도록 만들었대,ㅇㅋ
,,,,,,,,,,,,6,B,"이런 책은 첨 들어봤는데, 어떤 프로그램을 사용하는 건데?",
,,,,,,,,,,,,7,A,이 책에서 소개하는 프로그램은 '오렌지'라는 거래. 마우스 클릭만으로 AI 모델을 활용한 데이터 분석이 가능해!,
,,,,,,,,,,,,8,B,오렌지라는 프로그램은 어디서 개발된 거야?,
,,,,,,,,,,,,9,A,유럽 슬로베니아 루블라냐 대학에서 개발된 거래,
,,,,,,,,,,,,10,B,서울과학종학대학원에서는 이미 오렌지 프로그램을 활용한 수업을 진행하고 있어,
,,,,,,,,,,,,11,A,레알? 그러면 비즈니스맨으로서 데이터 분석을 배우는데 도움이 될 것 같아,레알
,,,,,,,,,,,,12,B,웅웅 오렌지를 사용하면 쉽게 데이터를 분석하고 인사이트를 얻을 수 있을 거야,웅웅
,,,,,,,,,,,,13,A,"어떤 내용을 배울 수 있는지 궁금한데, 좀 더 알아봐야겠다",
,,,,,,,,,,,,14,B,"마우스 클릭만으로 인공신경망, 서포트벡터머신, 랜덤포레스트 등의 AI 모델을 활용한 데이터 분석 방법을 배울 수 있어",
,,,,,,,,,,,,15,A,"오, 글쿠나! 그러면 이번 주말에 책을 사서 공부해봐야겠다",글쿠나
,,,,,,,,,,,,16,B,좋은 생각이야! 나도 함께 공부해보자,
125982,0089,여자,30,0113,남자,30,,,,과학 기술,인공지능,1,A,안녕! 최근에 인공지능에 대해 들어봤어?,
,,,,,,,,,,,,2,B,"응, 인공지능은 렬루 대단한 기술이야! 어떤 분야에서 사용되고 있어?",렬루
,,,,,,,,,,,,3,A,인공지능은 의료 분야에서도 많이 사용되고 있어. 최근에 채널헬스케어가 인공지능을 활용한 당뇨병 관리 앱을 개발했대.,
,,,,,,,,,,,,4,B,와우내 그렇게 실용적인 앱이 개발되다니 레전드다. 어떤 기능이 있는 거야?,와우내
,,,,,,,,,,,,5,A,"이 앱은 당뇨병 환자들을 위해 혈당 예측 알고리즘을 제공해주고, 음식 이미지를 활용해서 식단 관리도 도와줘.",
,,,,,,,,,,,,6,B,음식 이미지를 활용해서 식단 관리를 할 수 있다니 참 편리하겠다. 이 앱은 어떻게 개발된 거야?,
,,,,,,,,,,,,7,A,"채널헬스케어가 가톨릭대학교 서울성모병원, 서울대학교, 원광대학교와 협업해서 데이터를 수집하고 AI 분석을 통해 알고리즘을 구축했어.",
,,,,,,,,,,,,8,B,협업을 통해 다양한 데이터를 수집하고 분석하는 건 렬루 중요한 일이야. 이렇게 개발된 앱은 많은 사람들에게 도움이 될 거야.,렬루
,,,,,,,,,,,,9,A,"마좌 이 앱은 이미 1차년도를 성공적으로 마무리했고, 앞으로 더 많은 발전이 기대되는 프로젝트야.",마좌
,,,,,,,,,,,,10,B,앞으로 인공지능은 더 많은 분야에서 사용될 것 같아. 기술의 발전이 레알루다가 놀라워!,레알
,,,,,,,,,,,,11,A,맞아 인공지능은 우리 일상 생활에도 점점 더 많이 사용될 거야. 미래가 기대되는 기술이지!,
,,,,,,,,,,,,12,B,그렇지! 우리도 인공지능을 더 알아보고 활용해보는 게 좋을 것 같아.,
,,,,,,,,,,,,13,A,ㅇㅋㅇㅋ 인공지능은 우리의 미래를 바꿀 수 있는 기술이니까 꼭 알아두는 게 좋아!,
,,,,,,,,,,,,14,B,ㅇㅋ 인공지능에 대해 더 공부해보고 활용해보자!,
,,,,,,,,,,,,15,A,웅웅 같이 공부하면 더 재미있을 텐데!,
,,,,,,,,,,,,16,B,웅웅 같이 공부하면 더 재미있을 거야! 앞으로도 많은 대화 나눠보자!,
124306,0088,남자,30,0160,여자,30,,,,과학 기술,스마트 수면케어 솔루션,1,A,와 이거 알아? LG전자가 CES 2023에서 스마트 수면케어 솔루션을 선보인대!,
,,,,,,,,,,,,2,B,ㄹㅇ? 그 솔루션은 뭐가 대단한 거야?,
,,,,,,,,,,,,3,A,뇌파를 측정하고 수면케어 사운드를 들려주는 무선이어셋과 수면 데이터를 분석해주는 앱이래.,
,,,,,,,,,,,,4,B,무선이어셋은 가벼운 무게로 오랜 시간 착용해도 부담 없다는 거지?,
,,,,,,,,,,,,5,A,마좌 인체공학적 설계와 6g의 가벼운 무게라고 해.,마좌
,,,,,,,,,,,,6,B,그러면 그 솔루션은 어떻게 수면을 케어해주는 거야?,
,,,,,,,,,,,,7,A,80여개의 사운드가 내장돼 있어. 뇌파동조 사운드를 이용해서 수면을 유도하거나 특정 수면 상태로 전환시킬 수 있대.,
,,,,,,,,,,,,8,B,뇌파동조 사운드? 그게 뭐임?,
,,,,,,,,,,,,9,A,왼쪽 뇌와 오른쪽 뇌에 각각 다른 주파수를 들려줘서 잠이 들게 하거나 특정 수면 상태로 전환시키는 거래.,
,,,,,,,,,,,,10,B,그러면 그 솔루션에는 어떤 사운드가 있어?,
,,,,,,,,,,,,11,A,자장가나 자연의 소리 같은 ASMR 등 다양한 음원이 있어. 즐겨 듣는 음악에도 뇌파동조 사운드를 더해 재생할 수도 있어.,
,,,,,,,,,,,,12,B,그러면 그 솔루션은 어떤 주파수를 제공해?,
,,,,,,,,,,,,13,A,스태틱 바이노럴 비트와 다이내믹 바이노럴 비트를 제공해. 다이내믹 바이노럴 비트는 주파수가 실시간으로 변하는 거래.,
,,,,,,,,,,,,14,B,와 레알루다가 신기하다. 이런 솔루션이 나오다니 대단한 시대인 거 같아.,레알
,,,,,,,,,,,,15,A,마좌 기술이 발전하면서 수면 관리도 편리해지고 있어.,마좌
,,,,,,,,,,,,16,B,레알루다가 대단한 시대다. 나도 한 번 사용해봐야겠어!,레알
122957,0087,여자,30,0113,남자,30,,,,과학 기술,컴퓨팅 파워,1,A,와 이거 봄? 중국이 2025년까지 컴퓨팅 파워를 50% 이상 늘릴 계획이래!,
,,,,,,,,,,,,2,B,짜짜? 그러면 미국과의 경쟁이 더 치열해질 것 같은데,짜짜
,,,,,,,,,,,,3,A,맞아! 중국이 인공지능과 슈퍼컴퓨팅 분야에서도 역량을 강화하고 있대,
,,,,,,,,,,,,4,B,역시 기술력은 경쟁력의 핵심이지,
,,,,,,,,,,,,5,A,맞아! 그래서 중국은 2025년까지 전체 컴퓨팅 파워를 300EFLOPS까지 늘리려고 해,
,,,,,,,,,,,,6,B,EFLOPS가 머임?,머임
,,,,,,,,,,,,7,A,EFLOPS은 초당 100경 부동 소수점 연산 처리 능력이래. 노트북 200만대의 컴퓨터 성능에 해당한다고 하더라,
,,,,,,,,,,,,8,B,와 레전드다. 중국이 세계 2위라니,
,,,,,,,,,,,,9,A,맞아! 중국의 컴퓨팅 파워는 계속해서 향상되고 있어,
,,,,,,,,,,,,10,B,미국은 어떨까? 그 사람들의 컴퓨팅 파워 규모는 언급하지 않았나?,
