대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,16,B,화장품 브랜드도 다양하고 혜택도 많은 곳이네!,
046134,0094,여자,30,0114,남자,30,,,,미용과 패션,"갤럭시, 남성복, 캐주얼 상품",1,A,오늘 날씨 좋아!,
,,,,,,,,,,,,2,B,응! 봄이 왔어 ㅎㅎ,
,,,,,,,,,,,,3,A,그래서 옷 좀 사러 갈까?,
,,,,,,,,,,,,4,B,좋은 생각이야! 어디로 갈까?,
,,,,,,,,,,,,5,A,갤럭시 패션부문에서 새로운 남성복을 선보였대,
,,,,,,,,,,,,6,B,남성복이라면 꼭 갤럭시가 좋지!,
,,,,,,,,,,,,7,A,그래! 갤럭시는 오버사이즈 스타일과 구조적 실루엣을 강조하고 있어,
,,,,,,,,,,,,8,B,오버사이즈 스타일은 요즘 유행이지,
,,,,,,,,,,,,9,A,맞아! 그리고 캐주얼 상품도 다양하게 제안하고 있어,
,,,,,,,,,,,,10,B,그러면 우리도 캐주얼한 옷을 사러 가자!,
,,,,,,,,,,,,11,A,굿굿! 어떤 스타일이 좋을까?,
,,,,,,,,,,,,12,B,오늘은 오버사이즈 스타일로 해보는 건 어떰?,
,,,,,,,,,,,,13,A,좋아! 그리고 갤럭시의 새로운 로고도 멋지더라,
,,,,,,,,,,,,14,B,로고도 바뀌었구나! 기대되는군,
,,,,,,,,,,,,15,A,그래! 갤럭시는 항상 변화하는 모습이 인상적이야,
,,,,,,,,,,,,16,B,그래서 우리도 갤럭시에서 옷을 사러 가자!,
046879,0096,남자,30,0160,여자,30,,,,미용과 패션,닐바이피,1,A,닐바이피 트렌치코트 레알 이뻐!,레알
,,,,,,,,,,,,2,B,짜짜? 어디서 샀어?,짜짜
,,,,,,,,,,,,3,A,더블유컨셉에서 구매했어,
,,,,,,,,,,,,4,B,배송은 어떰?,
,,,,,,,,,,,,5,A,조금 늦어서 기다렸지만 만족해!,
,,,,,,,,,,,,6,B,키가 170인데 어떤 사이즈로 주문했어?,
,,,,,,,,,,,,7,A,롱으로 주문했어,
,,,,,,,,,,,,8,B,길이와 핏이 ㅇㄸ?,
,,,,,,,,,,,,9,A,너무 맘에 들어!,
,,,,,,,,,,,,10,B,닐바이피 레알 인기 많네,레알
,,,,,,,,,,,,11,A,그래! 믿고 사는 브랜드야,
,,,,,,,,,,,,12,B,다음에도 닐바이피로 구매할게,
,,,,,,,,,,,,13,A,나도 다음 제품 기대해!,
,,,,,,,,,,,,14,B,닐바이피의 크롭 재킷도 인기 많아,
,,,,,,,,,,,,15,A,다음 달에 예약 배송되는 거지?,
,,,,,,,,,,,,16,B,맞아! 8차 주문까지 소화 중이야,
260725,0001,남자,20,0142,여자,20,,,,미용과 패션,메이크업,1,A,메이크업 트렌드가 변하고 있어!,
,,,,,,,,,,,,2,B,레알? 어떤 트렌드야?,레알
,,,,,,,,,,,,3,A,영국에서는 메이크업 미니멀리즘이 유행하고 있대.,
,,,,,,,,,,,,4,B,미니멀리즘이 무야? 잘 모르겠어ㅋㅋ,무야
,,,,,,,,,,,,5,A,간단하고 자연스러운 메이크업 스타일이래. 화려하지 않고 심플한 거야.,
,,,,,,,,,,,,6,B,글쿠나! 그래서 메이크업 제품 판매가 줄어들었다는 건가?,글쿠나
,,,,,,,,,,,,7,A,맞아! NPD 그룹 보고서에 따르면 영국에서 고급 메이크업 제품의 판매가 20%나 줄었대.,
,,,,,,,,,,,,8,B,코로나19 때문에 사람들이 메이크업을 안 하게 된 건가?,
,,,,,,,,,,,,9,A,"그것도 있겠지만, 홈오피스로 일하는 사람들이 많아지면서 메이크업을 간단하게 하는 추세도 있대.",
,,,,,,,,,,,,10,B,그래도 메이크업은 계속 필요한 거 아니야?,
,,,,,,,,,,,,11,A,맞아! 그래서 멀티-태스크 제품들이 인기가 높아지고 있어.,
,,,,,,,,,,,,12,B,멀티-태스크 제품이 뭐임 궁금해ㅎㅎ,뭐임
,,,,,,,,,,,,13,A,"립,치크 틴트나 파운데이션 같이 스킨케어 효능을 겸비한 제품이야. 여러 용도로 사용할 수 있어!",
,,,,,,,,,,,,14,B,편리하겠다! 그래서 메이크업 절차를 간소화하고 있는 거구나.,
,,,,,,,,,,,,15,A,맞아! 화장품 구매자들이 간편한 메이크업을 선호하고 있어.,
,,,,,,,,,,,,16,B,화장품 시장도 계속 변화하고 있는 거구나. 군침이 싹 돈다!,군침이 싹 돈다
257659,0001,남자,20,0144,여자,20,,,,미용과 패션,뷰티카운터,1,A,오늘 뷰티카운터에서 새로운 스킨케어 제품을 발견했어!,
,,,,,,,,,,,,2,B,ㄹㅇ 무슨 제품이야,ㄹㅇ
,,,,,,,,,,,,3,A,이 제품은 천연 성분으로 만들어진 거래. 피부에 좋을 것 같아!,
,,,,,,,,,,,,4,B,피부에 좋은 제품은 항상 좋지. 얼마에 판매되는 거야?,
,,,,,,,,,,,,5,A,"가격은 조금 비싸지만, 효과가 좋아서 괜찮아!",
,,,,,,,,,,,,6,B,글쿠나. 나도 한 번 사봐야겠어.,글쿠나
,,,,,,,,,,,,7,A,진짜 추천해. 너도 피부에 좋을 거야.,
,,,,,,,,,,,,8,B,알겠어. 다음에 뷰티카운터에 가서 확인해볼게.,
,,,,,,,,,,,,9,A,굿굿! 같이 가서 함께 쇼핑하자.,
,,,,,,,,,,,,10,B,그래! 같이 가서 즐거운 시간 보내자.,
,,,,,,,,,,,,11,A,저녁에 시간이 되면 뷰티카운터로 가자!,
,,,,,,,,,,,,12,B,그래! 저녁에 만나자. 기대돼!,
,,,,,,,,,,,,13,A,나도 기대돼. 뷰티카운터에서 만나자!,
,,,,,,,,,,,,14,B,알겠어. 뷰티카운터에서 만나자!,
,,,,,,,,,,,,15,A,그러자! 뷰티카운터에서 만나자!,
,,,,,,,,,,,,16,B,그래! 뷰티카운터에서 만나자!,
002507,0022,여자,20,0103,남자,20,,,,미용과 패션,가정용 고주파마사지기 출시,1,A,요즘도 예전에 다니던 그 피부과 다니낭?,
,,,,,,,,,,,,2,B,"노노, 이제 거긴 안 다님. 좀 비싸도 금융치료 느낌으로 다녔는데 효과가 넘 없어서 걍 관뒀오~ ㅋㅋ",금융치료
,,,,,,,,,,,,3,A,효과 없으면 관두는 게 맞지 ㅋㅋ. 그럼 요새 어떻게 관리해??,
,,,,,,,,,,,,4,B,요샌 따로 신경 안 쓰고 있는데... 가정용 고주파 마사지기 나왔대서 그거 좀 알아볼까 싶긴 함!,
,,,,,,,,,,,,5,A,"아, 나 그거 알아! 그거 한번 써 보려구?",
,,,,,,,,,,,,6,B,"옹옹, 그거 무슨 브랜드에서 출시한 건지 알아??",
,,,,,,,,,,,,7,A,그거 비프록셀이라는 국내 브랜드에서 나온 거~,
,,,,,,,,,,,,8,B,비프록셀이라고 하니까 어디서 들어는 본 거 같다 ㅎㅎ. 근데 고주파 마사지기 쓰면 어떤 효과가 있는 거야?,
,,,,,,,,,,,,9,A,"일단 이번에 출시한 건 갈바닉 상위 버전 디바이스라고 보면 돼! 고주파로 피부 속 심부열을 써서 진피층 콜라겐을 자극하는 건데, 그러면 피부 탄력이나 주름, 미백 같은 데 도움된대.",
,,,,,,,,,,,,10,B,"오, 나도 써보고 싶네. 나는 솔직히 주름은 거의 없는데 피부에 탄력이 넘 없음 ㅠㅠ.",
,,,,,,,,,,,,11,A,아놔 난 너랑 딱 반대 ㅋㅋ. 난 탄력은 괜찮은 거 같은데 주름이 많다~,아놔
,,,,,,,,,,,,12,B,근데 고주파 기능만 있고 다른 기능은 없으려나? 요즘 디바이스들 보면 서비스로 다른 기능도 같이 탑재된 게 많더라고.,
,,,,,,,,,,,,13,A,"아, 이것도 다른 기능 있어! 고주파는 기본이고 부스트랑 EMS, 3D 미세진동, LED 모드, 이렇게 있음.",
,,,,,,,,,,,,14,B,다른 기능 되게 많다~ 근데 나는 헤드 부분 디자인이 나랑 잘 맞아야 오래 써지던데... 디자인이 어때?,
,,,,,,,,,,,,15,A,"유선형 헤드로 디자인했다던데, 그래서 미간사이나 코볼이나 눈밑에 케어하기 편하대.",
,,,,,,,,,,,,16,B,들어 보니까 전반적으로 나랑 잘 맞을 것 같은 느낌이네 ㅎㅎ. 한번 검색해 봐야겠다!,
,,,,,,,,,,,,17,A,"그래, 한번 검색해 봐~",
155206,0084,여자,20,0108,남자,20,0150,여자,20,미용과 패션,"서울, 여성복, 트렌드, 패션",1,A,오늘은 폭염이다. ㅠㅠ,
,,,,,,,,,,,,2,B,그래도 곧 가을이 오니까 기대돼!,
,,,,,,,,,,,,3,C,맞아! 서울에서는 패션 트렌드가 빨리 변하잖아.,
,,,,,,,,,,,,4,A,서울에서는 어떤 패션 트렌드가 인기있을까?,
,,,,,,,,,,,,5,B,지난 가을/겨울 헤라서울패션위크에서 많은 디자이너들이 유행을 선보였어.,
,,,,,,,,,,,,6,C,"그래! 키옥, 로우클래식, 더 센토르, 카이 등 다양한 브랜드가 있었지.",
,,,,,,,,,,,,7,A,키옥은 어떤 스타일인데?,
,,,,,,,,,,,,8,B,키옥은 항상 데님 소재를 활용한 컬렉션을 선보여.,
,,,,,,,,,,,,9,C,그래! 키옥의 데님 코르셋 디자인은 유니크하고 세련된 늬낌이야.,늬낌
,,,,,,,,,,,,10,A,키옥의 데님 코르셋 디자인은 어떤 늬낌이야?,늬낌
,,,,,,,,,,,,11,B,트러커 재킷 허리선을 살려 완성한 상의에 후드 리본 장식이 달려있어.,
,,,,,,,,,,,,12,C,그리고 바지 주머니를 밖으로 내고 펄럭이는 실루엣이 매력적이야.,
,,,,,,,,,,,,13,A,키옥의 스타일은 복고적인 늬낌이 있구나.,늬낌
,,,,,,,,,,,,14,B,"맞아! 체크 무늬 재킷과 데님 재킷을 결합하거나, 청바지 허리춤에 회색 바지를 덧대는 등 다양한 스타일링이 가능해.",
,,,,,,,,,,,,15,C,서울에서는 다양한 패션 브랜드가 있어서 유행을 즐길 수 있어 굿굿!,
,,,,,,,,,,,,16,A,글쿠나! 다른 브랜드들은 어떤 스타일일까?,글쿠나
,,,,,,,,,,,,17,B,"로우클래식은 클래식한 늬낌을, 더 센토르는 센스있는 늬낌을, 카이는 독특한 늬낌을 선보여.",늬낌
,,,,,,,,,,,,18,C,서울의 다양한 매력을 대표하는 브랜드들이야.,
,,,,,,,,,,,,19,A,가을이 오면 패션 매장에서 쇼핑하고 싶어!,
,,,,,,,,,,,,20,B,나도 그래! 가을 패션은 항상 기대돼.,
,,,,,,,,,,,,21,C,헤라서울패션위크에서는 더 많은 트렌드를 볼 수 있을 거야.,
,,,,,,,,,,,,22,A,가을 패션 트렌드가 궁금해!,
,,,,,,,,,,,,23,B,그러면 가을이 되면 패션 매장을 둘러보자!,
,,,,,,,,,,,,24,C,그래! 서울에서 가을 패션을 즐기자!,
046546,0095,여자,30,0117,남자,30,,,,미용과 패션,MZ세대,1,A,MZ세대 패션 트렌드 얘기해봐,
,,,,,,,,,,,,2,B,오늘은 어떤 패션 트렌드가 인기일까?,
,,,,,,,,,,,,3,A,요즘은 빈티지한 스타일이 유행이야,
,,,,,,,,,,,,4,B,렬루? 그러면 어떤 옷을 사야해?,렬루
,,,,,,,,,,,,5,A,데님 팬츠나 오버사이즈 티셔츠가 좋을 것 같아,
,,,,,,,,,,,,6,B,그러면 어떤 색상이 대세야?,
,,,,,,,,,,,,7,A,요즘은 네온 컬러가 유행이래,
,,,,,,,,,,,,8,B,와 네온 컬러는 좀 독특하겠다,
,,,,,,,,,,,,9,A,맞아! 독특한 스타일을 좋아하는 MZ세대들이 많아서,
,,,,,,,,,,,,10,B,MZ세대는 패션에 관심이 많은 거 같아,
,,,,,,,,,,,,11,A,"응, MZ세대는 소비문화에 많은 관심을 가지고 있어",
,,,,,,,,,,,,12,B,그래서 MZ세대를 타겟으로 하는 브랜드들이 많이 생겼구나,
,,,,,,,,,,,,13,A,마좌 그래서 패션 트렌드도 빠르게 변하고 있어,마좌
,,,,,,,,,,,,14,B,MZ세대의 영향력이 대단하구나,
,,,,,,,,,,,,15,A,"응, 그래서 MZ세대의 소비 트렌드를 따라가는 게중요해",
,,,,,,,,,,,,16,B,앞으로도 MZ세대의 패션 트렌드가 계속 이어질 것 같아,
192228,0082,남자,20,0146,여자,20,,,,미용과 패션,"섬유패션, 메타버스",1,A,섬유패션과 IT의 결합은 성장 잠재력을 높여주는 것 같아,
,,,,,,,,,,,,2,B,"응, 그래서 메타버스나 가상현실 같은 기술도 많이 활용되고 있지",
,,,,,,,,,,,,3,A,마좌 메타버스와 가상현실은 섬유패션산업을 더욱 발전시킬 수 있어,마좌
,,,,,,,,,,,,4,B,메타버스 산업 표준화 포럼도 발족했던 거 같아,
,,,,,,,,,,,,5,A,"응, 그래서 섬유패션 기업들이 새로운 발전 방안을 모색하고 있어",
,,,,,,,,,,,,6,B,메타패션 플레이그라운드에서도 관련 내용을 다루었던 걸로 알아,
,,,,,,,,,,,,7,A,그래서 정부도 섬유패션에 대한 지원을 강화하고 있단 말이야,
,,,,,,,,,,,,8,B,성장 잠재력이 큰 메타패션에 대한 정부의 관심이 높아지고 있는 거지,
,,,,,,,,,,,,9,A,하지만 섬유패션첨단화 전략이 소극적으로 대응되고 있다는 이야기도 있어,
,,,,,,,,,,,,10,B,메타패션과 연계한 섬유패션 기업의 수익 창출 역량이 부족한 거 같다는 의견도 있어,
,,,,,,,,,,,,11,A,그렇긴 하지만 IT 역량 강화는 피할 수 없는 일이야,
,,,,,,,,,,,,12,B,마좌 IT 더하면 섬유패션산업의 성장 가능성이 더욱 커질 거야,마좌
,,,,,,,,,,,,13,A,또한 커스터마이징과 지속가능한 제품도 중요하다고 생각해,
,,,,,,,,,,,,14,B,마좌 소비자들은 개인 맞춤형 제품과 지속 가능한 제품에 관심이 많아졌어,마좌
,,,,,,,,,,,,15,A,그래서 섬유패션 기업들은 더욱 노력해야겠다고 생각해,
,,,,,,,,,,,,16,B,마좌 섬유패션산업이 더욱 발전하면 한국은 IT 강국으로 더욱 주목 받을 거야,마좌
047007,0096,남자,30,0155,여자,30,,,,미용과 패션,골든구스,1,A,와 골든구스 제품 레알 멋있어,레알
,,,,,,,,,,,,2,B,응 그래서 나도 사려고 생각 중이야,
,,,,,,,,,,,,3,A,레알 추천해! 스타일리시하고 편하다구,레알
,,,,,,,,,,,,4,B,그러면 어디서 팔아?,
,,,,,,,,,,,,5,A,인터넷에서 쉽게 구매할 수 있어,
,,,,,,,,,,,,6,B,글쿠나! 얼마나 하면 돼?,글쿠나
,,,,,,,,,,,,7,A,가격은 조금 비싸지만 가치가 있어,
,,,,,,,,,,,,8,B,그래도 한 번 사봐야겠다,
,,,,,,,,,,,,9,A,짜짜 후회하지 않을 거야,짜짜
,,,,,,,,,,,,10,B,그러면 나도 곧 사러 갈게,
,,,,,,,,,,,,11,A,잘 선택했어! 골든구스는 완내스야,완내스
,,,,,,,,,,,,12,B,고마워! 너무 기대돼,
,,,,,,,,,,,,13,A,골든구스 신고 다니면 스타같아 보일 거야,
,,,,,,,,,,,,14,B,짜짜? 그러면 더 기대돼!,짜짜
,,,,,,,,,,,,15,A,골든구스는 스타일을 완성해주는 최고의 브랜드야,
,,,,,,,,,,,,16,B,알겠어! 골든구스로 스타일을 업그레이드할게,
174644,0103,남자,30,0158,여자,30,,,,미용과 패션,애슬레저 룩,1,A,ㅎㅎㅋㅋ 뭐하냐?,
,,,,,,,,,,,,2,B,애슬레저 룩 사고 싶다,
,,,,,,,,,,,,3,A,나도 사려고 생각중이야,
,,,,,,,,,,,,4,B,옷 사느라 돈 좀 많이 쓰는데...,
,,,,,,,,,,,,5,A,나도 돈이 부족한데 ㅠㅠ,
,,,,,,,,,,,,6,B,일단 한 벌 사봐야겠다,
,,,,,,,,,,,,7,A,어떤 브랜드가 좋아?,
,,,,,,,,,,,,8,B,무브웜이랑 찬드라가 인기더라,
,,,,,,,,,,,,9,A,그러면 무브웜으로 사자!,
,,,,,,,,,,,,10,B,근데 핫한 브리피스랑 오즈이즈도 있다는데,
,,,,,,,,,,,,11,A,ㄹㅇ 어떤 스타일이야,ㄹㅇ
,,,,,,,,,,,,12,B,"브리피스는 편안한 하렘, 밴딩, 플레어 팬츠를 판매하고 오즈이즈는 점프 수트를 판매하더라",
,,,,,,,,,,,,13,A,편안한 옷이면 브리피스로 사야겠다,
,,,,,,,,,,,,14,B,그래 그러면 나도 브리피스로 사자,
,,,,,,,,,,,,15,A,우리 스타일리시하게 입자!,
,,,,,,,,,,,,16,B,응 너무 좋아ㅋㅋ,
010438,0049,여자,30,0112,남자,30,,,,미용과 패션,셀프 속눈썹 펌,1,A,나 눈이 너무 작아 보여.,
,,,,,,,,,,,,2,B,쌍커풀 수술 고고고? ㅋㅋ 나처럼 수술 가즈아.ㅋ ㅋㅋ,가즈아
,,,,,,,,,,,,3,A,나 겁쟁이라서 수술은 못 한다. 속눈썹 펌이나 할까.ㅋ,
,,,,,,,,,,,,4,B,그것도 나름 갠춘. 눈매도 또렷해보여서 나도 했잖아. ㅋㅋ,갠춘
,,,,,,,,,,,,5,A,근데 나 셀프로 해보고 싶은데 키트 있음?,
,,,,,,,,,,,,6,B,키트 종류 진짜 많지. 난 모뉴 리얼업 셀트 속눈썹펌 키트 사서 쓴당.,
,,,,,,,,,,,,7,A,그건 올리브영 가면 팔려나?,
,,,,,,,,,,,,8,B,아닝. ㅎㅎ 네이버 스마트 스토어에 검색하면 나온당.,
,,,,,,,,,,,,9,A,평점은 괜찮아? ㅋㅋ 높은 걸로 사잖아.,
,,,,,,,,,,,,10,B,ㅇㅇ. 후기 평점 4.9라서 나도 믿고 샀는데 만족 중이야.,
,,,,,,,,,,,,11,A,그러면 키트는 몇 개 들어 있어?,
,,,,,,,,,,,,12,B,10회 할 수 있는 세트야. 근데 추가로 글루나 프라이머 살 수 있고.ㅎㅎ,
,,,,,,,,,,,,13,A,그래서 가격은 얼마야 그럼?ㅎㅎ,
,,,,,,,,,,,,14,B,쿠폰 할인 받으면 33900원이야. 1회 하는데 3000원 후반인거지.,
,,,,,,,,,,,,15,A,10회면 거의 1년 치 속눈썹 펌인데 엄청 싸네.ㅋㅋ,
,,,,,,,,,,,,16,B,너 실력만 적응되면 셀프로 하는게 이득이지!,
009334,0018,남자,20,0144,여자,20,,,,미용과 패션,Y2K 복고,1,A,요새 길에 옛날 옷 입은 사람 많더라. 나 무슨 타임머신 타고 온 줄 ㅋㅋ.,
,,,,,,,,,,,,2,B,Y2K 패션이 유행이잖아. 그래서 그런거 아닐까?,
,,,,,,,,,,,,3,A,짜짜야? 근데 Y2K 그거 뭔 인터넷 바이러스 이름 아니었어? 그게 패션이름이 됐네.,짜짜
,,,,,,,,,,,,4,B,엉. 원래는 컴퓨터가 2000년을 인식하지 못해서 일어나는 혼란 그런거 가리키는 말이었는데 그냥 그 시대의 감성을 가리키는 용어로 변했어. 세기말 패션이 Y2K 패션이야.,
,,,,,,,,,,,,5,A,ㅋㅋ아 세기말이라고 하니까 확 와닿는다. 요새 뭔 뉴트로? 인가 그것도 유행이던데 비슷한 말이야?,
,,,,,,,,,,,,6,B,뉴트로도 뉴에다가 복고를 의미하는 레트로가 더해진 단어잖아 ㅋㅋ. 결이 비슷하다고 보면 될듯!,
,,,,,,,,,,,,7,A,아하.. 그럼 주로 어떤 스타일이 메인이야? 내가 본 건 로우라이즈 정도였거든.,
,,,,,,,,,,,,8,B,로우라이즈 팬츠도 그렇고 볼레로도 유행이야. 생지 데님은 말할 것도 없지.,
,,,,,,,,,,,,9,A,박박.. 볼레로 그거 한창 드라마 풀하우스 할 때 유행이었는데 다시 돌아오네 ㅋㅋ. 그 땐 참 촌스럽다 생각했는데 지금 보니까 또 다르더라.,박박
,,,,,,,,,,,,10,B,"유행은 돌고 돈다는 말이 있잖아. 그리고 부츠컷도 유행이야. 나팔바지, 알지?",
,,,,,,,,,,,,11,A,아 RGRG.. 요새 MZ세대들은 그런거 좋아하나보네. 그럼 요새 빈티지 샵 쇼핑하는 사람도 많겠네?,RGRG;MZ세대
,,,,,,,,,,,,12,B,당연하지. 거기다가 예전에 사용했던 디지털카메라나 캠코더 같은걸 아이템으로 들고 다니면서 영상 촬영을 하기도 한대.,
,,,,,,,,,,,,13,A,그거 완전 ditto 노래 같은거 아니냐? 신기하다..,
,,,,,,,,,,,,14,B,이런거 보면 진짜 10년 단위로 돌아온다는 말이 맞는 것 같아. 물론 이건 20년 단위로 돌아온 유행이긴 하지만.,
,,,,,,,,,,,,15,A,ㅋㅋ그러니까! 아 나도 유행에 탑승하려면 로우라이즈진 이런거나 스커트 사야하나.. 오늘 무신사 한번 털어봐야겠는데?,
,,,,,,,,,,,,16,B,난 이미 구매했엉 ㅋㅋ. 너도 하나 사서 입어봐! 유행엔 뒤쳐지지 않아야지!,
191563,0000,남자,10,0001,여자,10,,,,미용과 패션,펜디 피카부백,1,A,오늘 펜디 피카부백에 대해 들음?,
,,,,,,,,,,,,2,B,"응, 그거 유명한 백이지?",
,,,,,,,,,,,,3,A,"그래! 그리고 이 백은 왕실, 영화배우, 모델들 사이에서 인기 많아",
,,,,,,,,,,,,4,B,렬루? 어떤 셀럽들이 사랑받는 거야?,셀럽;렬루
,,,,,,,,,,,,5,A,"요르단의 라니아 왕비, 올리비아 팔레르모, 안젤리나 졸리, 셀린 디온과 리아나, 나오미 캠벨, 아말 클루니, 헤일리 비버 등이 있어",
,,,,,,,,,,,,6,B,와 렬루다가 다양한 분야에서 인기 있는 거네,렬루
,,,,,,,,,,,,7,A,"응, 그리고 이 백은 2009년에 첨 공개됐어",
,,,,,,,,,,,,8,B,그때부터 계속 인기 있는 거야?,
,,,,,,,,,,,,9,A,그렇지! 미래의 클래식으로 평가받는 백이야,
,,,,,,,,,,,,10,B,역시 펜디는 대단해,
,,,,,,,,,,,,11,A,그래! 펜디는 항상 트렌디하고 멋진 아이템을 내놓아,
,,,,,,,,,,,,12,B,나도 한 번 펜디 피카부백을 갖고 싶어,
,,,,,,,,,,,,13,A,그러면 너도 펜디의 패션 인플루언서랑 같은 늬낌을 받을 수 있을 거야,늬낌
,,,,,,,,,,,,14,B,그렇게 말하니까 더 갖고 싶어져!,
,,,,,,,,,,,,15,A,그러면 다음에 함께 쇼핑하러 가자,
,,,,,,,,,,,,16,B,굿굿! 그러면 펜디 피카부백을 사러 갈게,
072846,0086,남자,30,0156,여자,30,,,,미용과 패션,셔츠,1,A,셔츠 판매량이 늘어났어 ㅋㅋ,
,,,,,,,,,,,,2,B,짜짜? 왜 그런 거야?,짜짜
,,,,,,,,,,,,3,A,캐주얼라이징이 유행해서 그래 ㅎㅎ,
,,,,,,,,,,,,4,B,아 글쿠나. 그러면 티셔츠가 인기가 많아진 거구나,글쿠나
