대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,9,A,뽀얀 흰 쌀밥과 발리식 닭고기국이 맛있겠다,
,,,,,,,,,,,,10,B,너무 맛있어 보여서 먹고 싶어졌어,
,,,,,,,,,,,,11,A,나도! 발리 가서 그런 경험 해보고 싶다,
,,,,,,,,,,,,12,B,나도! 발리 여행 가서 야자수 농장에서 농부로 변신하자,
,,,,,,,,,,,,13,A,그래! 그럼 발리 여행 계획을 세워보자,
,,,,,,,,,,,,14,B,굿굿! 발리 여행 계획을 세우면서 더 기대되는구나,
,,,,,,,,,,,,15,A,맞아! 발리에서 멋진 추억 만들자,
,,,,,,,,,,,,16,B,그래! 발리 여행은 짜짜 잊지 못할 것 같아,짜짜
156318,0087,여자,30,0113,남자,30,0153,여자,30,"여행, 관광 및 명소",홍길동테마파크,1,A,홍길동테마파크에 궈궈!,궈궈
,,,,,,,,,,,,2,B,홍길동테마파크는 어디에 있어?,
,,,,,,,,,,,,3,C,전남 장성군 황룡면 아곡리에 위치해.,
,,,,,,,,,,,,4,A,홍길동테마파크는 23만㎡의 면적이야.,
,,,,,,,,,,,,5,B,그렇다면 무슨 시설이 있는 거야?,
,,,,,,,,,,,,6,C,"홍길동생가, 홍길동전시관, 산채체험장 등이 있어.",
,,,,,,,,,,,,7,A,그럼 숙박시설도 있겠지?,
,,,,,,,,,,,,8,B,"응, 청백한옥이라는 숙박시설이 있어.",
,,,,,,,,,,,,9,C,휴테크-오토캠프장도 있어!,
,,,,,,,,,,,,10,A,추석 연휴에 가족여행으로 딱이네!,
,,,,,,,,,,,,11,B,근처에는 뭐가 더 있어?,
,,,,,,,,,,,,12,C,축령산과 금곡마을이 있어.,
,,,,,,,,,,,,13,A,축령산은 편백나무 치유의 숲으로 핫해!,핫해
,,,,,,,,,,,,14,B,금곡마을은 영화 태백산맥 촬영지인가봐.,
,,,,,,,,,,,,15,C,마좌 그래서 관광객들이 많이 찾는 곳이야.,마좌
,,,,,,,,,,,,16,A,홍길동은 한국인을 대표하는 이름이야.,
,,,,,,,,,,,,17,B,홍길동을 국민대표 이름으로 쓰는 이유가 뭘까?,
,,,,,,,,,,,,18,C,한국인들은 항쟁과 개혁의 유전인자를 가지고 있어서 그런 것 같아.,
,,,,,,,,,,,,19,A,홍길동전 때문에 홍길동이 유명한 거지?,
,,,,,,,,,,,,20,B,맞아 허균이 조선사회의 모순을 개혁하고자 했어.,
,,,,,,,,,,,,21,C,우리 국민들도 항쟁과 개혁으로 세상을 바꿔왔지.,
,,,,,,,,,,,,22,A,그래서 홍길동을 대표 이름으로 쓰는 거구나.,
,,,,,,,,,,,,23,B,한국인들은 부패한 사회를 개혁하고자 끊임없이 항쟁해왔어.,
,,,,,,,,,,,,24,C,그래서 우리는 발전해왔다고 할 수 있겠지!,
096363,0075,남자,20,0149,여자,20,,,,"여행, 관광 및 명소",경남의 산·바다·강·계곡 추천 캠핑 명소,1,A,경남에는 캠핑하기 좋은 곳이 많아!,
,,,,,,,,,,,,2,B,렬루? 어디가 좋아?,렬루
,,,,,,,,,,,,3,A,산은 피톤치드 뿜뿜이라고 해서 건강에 굿굿!,
,,,,,,,,,,,,4,B,피톤치드? 그게 뭐임?,
,,,,,,,,,,,,5,A,나무가 내는 향기로운 냄새야. 마치 숲 속에서 캠핑하는 기분이 들어!,
,,,,,,,,,,,,6,B,와~ 그럼 숲에서 캠핑해보고 싶다!,
,,,,,,,,,,,,7,A,그리고 계곡도 추천해! 차가운 물에 발 담그면 시원해!,
,,,,,,,,,,,,8,B,계곡에서 물놀이 하면 짜짜 재밌겠다!,짜짜
,,,,,,,,,,,,9,A,그래! 그리고 바다도 레쭈고! 해수욕을 즐길 수 있어!,레쭈고
,,,,,,,,,,,,10,B,바다에서 수영하고 해변에서 캠핑하면 최고야!,
,,,,,,,,,,,,11,A,그렇지! 여름에는 바다에서 놀기 딱 굿굿!,
,,,,,,,,,,,,12,B,근데 올해는 코로나 때문에 해외여행은 못 가겠지?,
,,,,,,,,,,,,13,A,맞아. 그래서 국내여행으로 경남을 추천하는 거야!,
,,,,,,,,,,,,14,B,그래도 캠핑하면 여행 느낌이 나겠다!,
,,,,,,,,,,,,15,A,"맞아! 가족, 연인, 친구들과 같이 여름 캠핑을 즐겨보자!",
,,,,,,,,,,,,16,B,캠핑으로 여름을 즐기러 가자!,
098493,0076,여자,20,0107,남자,20,,,,"여행, 관광 및 명소",아쿠아플라넷 일산,1,A,아쿠아플라넷 일산 궈궈!,궈궈
,,,,,,,,,,,,2,B,얼라이브 스타랑 브릭 플라넷이 신규로 오픈됐대!,
,,,,,,,,,,,,3,A,레알? 얼라이브 스타는 어떤 거야?,레알
,,,,,,,,,,,,4,B,월드스타들의 실사 인형들을 볼 수 있어!,
,,,,,,,,,,,,5,A,와 대박! 사진도 찍을 수 있겠다!,대박
,,,,,,,,,,,,6,B,맞아! 그리고 브릭 플라넷도 고고싱!,고고싱
,,,,,,,,,,,,7,A,브릭 플라넷은 어떤 곳이야?,
,,,,,,,,,,,,8,B,브릭으로 만들어진 브릭아트를 감상하고 직접 만들 수 있어!,
,,,,,,,,,,,,9,A,와 레알 신기하다! 가격은 어떰?,레알
,,,,,,,,,,,,10,B,"얼라이브 스타는 15,000원, 브릭 플라넷은 5,000원이야!",
,,,,,,,,,,,,11,A,그럼 둘 다 가려면 얼마야?,
,,,,,,,,,,,,12,B,"BIG3 패키지로 39,000원에 모두 이용할 수 있어!",
,,,,,,,,,,,,13,A,와 레알 저렴하네! 그리고 일산에서는 아쿠아 캠프도 있대!,레알
,,,,,,,,,,,,14,B,아쿠아 캠프? 어떤 거야?,
,,,,,,,,,,,,15,A,수족관에서 1박하면서 여름 휴가를 즐길 수 있는거래!,
,,,,,,,,,,,,16,B,와 진짜 좋아보여! 일산 가서 놀자!,
186639,0000,남자,10,0000,남자,10,,,,"여행, 관광 및 명소",이즈하라항 축제,1,A,이즈하라항 축제에 가고 싶어,
,,,,,,,,,,,,2,B,나도 가고 싶다. 언제 가는 거야?,
,,,,,,,,,,,,3,A,8월에 열리는 축제래. 8월에 가자,
,,,,,,,,,,,,4,B,8월이면 너무 더울 것 같아,
,,,,,,,,,,,,5,A,더워도 분위기가 좋을 거 같아,
,,,,,,,,,,,,6,B,그래도 난 추운 날씨를 좋아해,
,,,,,,,,,,,,7,A,그럼 겨울에 눈 올 때 여행 가자,
,,,,,,,,,,,,8,B,좋아! 스키장으로 가자,
,,,,,,,,,,,,9,A,스키를 첨 해볼 건데 어떨까,
,,,,,,,,,,,,10,B,엄청 재밌을 거야. 내가 가르쳐 줄게,
,,,,,,,,,,,,11,A,짜짜? 고마워!,짜짜
,,,,,,,,,,,,12,B,아무래도 내가 선생님이 될 거야,
,,,,,,,,,,,,13,A,그럼 우리 함께 여행을 떠나자,
,,,,,,,,,,,,14,B,"응, 주말에 여행 가자",
,,,,,,,,,,,,15,A,굿굿! 기대돼,
,,,,,,,,,,,,16,B,나도 기대해,
050460,0075,남자,20,0146,여자,20,,,,"여행, 관광 및 명소",천사섬 캠핑&글램핑,1,A,천사섬 캠핑&글램핑 고고싱!,고고싱
,,,,,,,,,,,,2,B,오 좋은 생각이야! 어떻게 가는 거야?,
,,,,,,,,,,,,3,A,천사 대교로 가면 돼!,
,,,,,,,,,,,,4,B,천사 대교? 그럼 걸어서 갈 수 있겠네!,
,,,,,,,,,,,,5,A,"응, 걸어서도 갈 수 있어. 그리고 자은도에 위치해 있어.",
,,,,,,,,,,,,6,B,자은도에서 일출도 감상할 수 있대!,
,,,,,,,,,,,,7,A,맞아 탁 트인 바다에서 떠오르는 일출이 레알루다가 아름다워!,레알
,,,,,,,,,,,,8,B,그리고 반려견을 동반할 수 있는 사이트도 있대!,
,,,,,,,,,,,,9,A,반려견과 같이 캠핑이 가능하다니 좋네!,
,,,,,,,,,,,,10,B,어린이들을 위한 수영장과 놀이시설도 준비되어 있어!,
,,,,,,,,,,,,11,A,어린이들이 좋아할 만한 곳이 많아 보여!,
,,,,,,,,,,,,12,B,웅웅 게임장도 있으니까 더 재미있을 거야!,
,,,,,,,,,,,,13,A,"렬루 기대되는데, 자세한 정보는 어디서 확인할 수 있을까?",렬루
,,,,,,,,,,,,14,B,홈페이지에 자세한 정보가 있어! 여기야: https://1004cam.modoo,
,,,,,,,,,,,,15,A,고마워! 그럼 일정을 잡고 가볼까?,
,,,,,,,,,,,,16,B,"응, 일정을 잡고 천사섬 캠핑&글램핑으로 떠나자!",
101593,0078,여자,20,0107,남자,20,,,,"여행, 관광 및 명소",이바라키현,1,A,이바라키현 GBJG!,GBJG
,,,,,,,,,,,,2,B,이바라키현에는 뭐가 있어?,
,,,,,,,,,,,,3,A,별빛이 쏟아지는 겨울밤이야!,
,,,,,,,,,,,,4,B,별빛이 쏟아지는 거야? 레알?,레알
,,,,,,,,,,,,5,A,"응, 플라토 사토미라는 곳이 있어",
,,,,,,,,,,,,6,B,플라토 사토미? 그게 뭐임?,
,,,,,,,,,,,,7,A,별이 밤하늘을 수놓아서 환상적이야,
,,,,,,,,,,,,8,B,와 진짜로? 별을 볼 수 있어?,
,,,,,,,,,,,,9,A,"응, 천체관측을 할 수 있어",
,,,,,,,,,,,,10,B,천체관측? 별을 어떻게 관측해?,
,,,,,,,,,,,,11,A,돈 내고 별 관찰하면 돼,
,,,,,,,,,,,,12,B,그럼 가볼까? 별을 보러!,
,,,,,,,,,,,,13,A,그래! 일본 이바라키현으로 가자,
,,,,,,,,,,,,14,B,일본 여행은 항상 재밌어!,
,,,,,,,,,,,,15,A,맞아 이번에는 별을 볼 수 있을 거야,
,,,,,,,,,,,,16,B,너무 기대돼! 별빛이 쏟아지는 이바라키현으로 가자,
040615,0050,여자,30,0115,남자,30,,,,"여행, 관광 및 명소","한국민속촌, 조선시대 추리 콘텐츠 ‘조선살인수사’ 오픈",1,A,이번 주말에 드디어 쉼.,
,,,,,,,,,,,,2,B,이번에는 주말 근무 없나 보네.,
,,,,,,,,,,,,3,A,ㅇㅇ. 간만에 용인이나 놀러 가려고.,간만
,,,,,,,,,,,,4,B,용인 너무 좋지. 나도 자주 간당.,
,,,,,,,,,,,,5,A,근데 용인에 추리 체험할 수 있는 거 있다며?,
,,,,,,,,,,,,6,B,ㅇㅇ. 한국민속촌에 조선시대 추리 콘텐츠 있어. ㅋㅋ 조선살인수사임.,
,,,,,,,,,,,,7,A,그건 평일에도 하는 거야?,
,,,,,,,,,,,,8,B,아닝. 금토일이랑 공휴일에만 오픈 하는 거야. ㅋㅋ 날짜 잘 보고 가랑.,
,,,,,,,,,,,,9,A,그건 예약 필수로 해야해?,
,,,,,,,,,,,,10,B,ㅇㅇ. 네이버에서 미리 시간이랑 지정해서 예약 해야한당.,
,,,,,,,,,,,,11,A,글쿤. 안에서 사진도 찍을 수 있어?,글쿤
,,,,,,,,,,,,12,B,아닝. 사진 찍는 거 금지라서 가서 즐기고만 와.,
,,,,,,,,,,,,13,A,아하. 이번에 가 볼래.,
,,,,,,,,,,,,14,B,ㅇㅇ. 내 주변에도 많이 간다궁.,
,,,,,,,,,,,,15,A,어떤 지 너무 궁금하네.,
,,,,,,,,,,,,16,B,가서 잘 즐기고 오렴. ㅋㅋ,
014132,0075,남자,20,0146,여자,20,,,,"여행, 관광 및 명소","강원, 원주, 연천",1,A,와! 강원 원주와 경기 연천 여행 얘기 좀 해봐!,
,,,,,,,,,,,,2,B,응! 강원 원주는 늦가을에 인생샷 명소로 유명하다더라,
,,,,,,,,,,,,3,A,그래? 어떤 곳이 인기 있는 거야?,
,,,,,,,,,,,,4,B,원주에는 출렁다리와 아찔한 절경뮤지엄산이 있는데 레알루다가 아름다워!,레알
,,,,,,,,,,,,5,A,와! 그럼 사진 찍기 좋은 곳이겠다,
,,,,,,,,,,,,6,B,맞아! 그리고 연천에는 탄성을 자아내는 좌상바위 협곡도 있어,
,,,,,,,,,,,,7,A,좌상바위 협곡? 그게 무야?,무야
,,,,,,,,,,,,8,B,"알다가도 모르겠지만, 걍 아찔한 절경이라고 생각하면 돼!",
,,,,,,,,,,,,9,A,아하! 그럼 가을에는 원주와 연천이 최고인 거네,
,,,,,,,,,,,,10,B,맞아! 늦가을에는 아직 단풍 구경도 할 수 있어,
,,,,,,,,,,,,11,A,그래? 그럼 가을에 가볼까 생각 중이었는데,
,,,,,,,,,,,,12,B,진짜 추천해! 서울에서도 가깝고 짜짜 아름다워!,짜짜
,,,,,,,,,,,,13,A,그럼 주말에 원주와 연천으로 떠나볼까?,
,,,,,,,,,,,,14,B,좋아! 그럼 나도 같이 가자!,
,,,,,,,,,,,,15,A,응! 그럼 일정 조율해서 궈궈,궈궈
,,,,,,,,,,,,16,B,알겠어! 기대돼!,
013538,0075,남자,20,0143,여자,20,,,,"여행, 관광 및 명소",제주항공,1,A,와 제주항공 라운지 중단됐대 ㅠㅠ,
,,,,,,,,,,,,2,B,짜짜? 왜 그래? ㅠㅠ,짜짜
,,,,,,,,,,,,3,A,코로나때문에 이용객이 줄어들어서 매출이 안나왔대 ㅠㅠ,
,,,,,,,,,,,,4,B,그래도 다른 항공사들은 라운지 운영하고 있잖아,
,,,,,,,,,,,,5,A,그래서 제주항공도 다른 곳에서 운영할까봐,
,,,,,,,,,,,,6,B,다른 곳에서 운영한다면 어디에서 할까?,
,,,,,,,,,,,,7,A,에어부산은 김해공항에서 리모델링하고 운영한다더라,
,,,,,,,,,,,,8,B,김해공항도 킹갓인데 그래도 인천공항이 더 좋은 것 같아,킹갓
,,,,,,,,,,,,9,A,인천공항이 편하긴 하지만 제주항공은 인천공항에서 운영하기 힘들었나봐,
,,,,,,,,,,,,10,B,글쿠나. 그래도 아쉽네 ㅠㅠ,글쿠나
,,,,,,,,,,,,11,A,그래도 제주항공은 맛있는 음식도 제공하고 복합문화공간으로 활용했었어,
,,,,,,,,,,,,12,B,그래서 인기가 많았던 거구나,
,,,,,,,,,,,,13,A,"응, 그래서 더 까비다",까비
,,,,,,,,,,,,14,B,다른 항공사들도 라운지 운영을 중단할까봐 걱정이야,
,,,,,,,,,,,,15,A,그럴 수도 있겠지. 코로나때문에 여행객이 줄어들고 있으니까,
,,,,,,,,,,,,16,B,마좌 여행업계가 언제쯤 회복될지 모르겠다,마좌
228057,0000,남자,10,0145,여자,20,,,,"여행, 관광 및 명소",베트남,1,A,베트남 여행가고 싶어!,
,,,,,,,,,,,,2,B,마이애미가 더 좋을 것 같은데 ㅎㅎ,
,,,,,,,,,,,,3,A,베트남에는 역사적인 장소가 많아!,
,,,,,,,,,,,,4,B,그래도 해변이 있는 곳이 좋아!,
,,,,,,,,,,,,5,A,다낭의 해변은 아름다워!,
,,,,,,,,,,,,6,B,다낭이 어디지? ㅋㅋ,
,,,,,,,,,,,,7,A,베트남 중부에 있는 도시야!,
,,,,,,,,,,,,8,B,그럼 호이안은 ㅇㄸ?,ㅇㄸ
,,,,,,,,,,,,9,A,호이안도 역사적인 곳이야!,
,,,,,,,,,,,,10,B,반 고흐를 볼 수 있는 거 아니었음?,
,,,,,,,,,,,,11,A,그래! 호이안에서 반 고흐 전시회가 열려!,
,,,,,,,,,,,,12,B,와~ 가보고 싶다!,
,,,,,,,,,,,,13,A,마지막 왕이 떠난 후에도 후에는 유명한 관광지야!,
,,,,,,,,,,,,14,B,후에 왕조가 궁을 지었던 곳이야?,
,,,,,,,,,,,,15,A,맞아! 베트남의 역사를 느낄 수 있는 곳이야,
,,,,,,,,,,,,16,B,베트남 가서 후에를 꼭 가봐야겠다!,
077434,0030,여자,30,0117,남자,30,,,,"여행, 관광 및 명소","명사십리해수욕장, 모래조각",1,A,"친구~완도 명사십리 해수욕장에 가면 모래조각이 있다던데, 진짜야?",
,,,,,,,,,,,,2,B,"응, 맞아! 전남 완도군이 완도 신지 명사십리 해수욕장에 모래조각 작품을 설치해놨어.ㅋㅋ",
,,,,,,,,,,,,3,A,어떤 모래조각 작품들이 있는 거야?,
,,,,,,,,,,,,4,B,"명사십리의 푸른 바다와 어우러진 인어공주의 성, 해양치유를 상징하는 천사와 돌고래, 완도군의 소통 캐릭터 방글이를 배경으로 제작된 작품들이 있어.ㅋㅋ",
,,,,,,,,,,,,5,A,어떤 사람들이 만든 건지 알아?ㅋㅋ,
,,,,,,,,,,,,6,B,"최지훈, 홍성렬 작가와 중국 장저우 작가가 만들었다고 하더라.ㅋㅋ",
,,,,,,,,,,,,7,A,모래조각 작품을 만드는데 얼마나 걸렸을까?ㅋㅋ,
,,,,,,,,,,,,8,B,작가들이 5일 동안 정성을 들여서 만든 거라고 하더라.,
,,,,,,,,,,,,9,A,완전 흥미돋! 언제까지 전시하는 건지 알아?ㅋㅋ,흥미돋
,,,,,,,,,,,,10,B,모래조각 작품들은 10월 9일까지 전시될 예정이래. 기간 안에 보러 다녀와!ㅋㅋ,
,,,,,,,,,,,,11,A,그래야겠어! 근데 명사십리 해수욕장이 어떤 곳이길래 거기서 모래조각 작품을 만든 거야?,
,,,,,,,,,,,,12,B,"명사십리 해수욕장은 '블루플래그' 국제 인증을 5년 연속으로 받은 명품 해변이야. 고운 모래가 있고, 그 모래가 파도에 쓸리면서 내는 소리가 십 리 밖까지 들린다고 해서 명사십리임.ㅋㅋ",
,,,,,,,,,,,,13,A,그 고운 모래로 모래조각 작품을 만든 거구만! 근데 비오거나 바람불면 모래조각 작품 무너지는 거 아니야?,
,,,,,,,,,,,,14,B,"모래조각 작품은 모래 등 자연 친화적인 소재로 만들었는데, 작가들의 기교가 더해져서 비바람에도 원래의 모습을 잘 유지한다고 하더라.ㅋㅋ",
,,,,,,,,,,,,15,A,"오, 그럼 모래조각 보러가서 허탕 칠 일은 없겠네ㅋㅋ. 바다멍도 때릴겸 가서 모래조각 보고와야겠다!",바다멍
,,,,,,,,,,,,16,B,가서 재밌게 놀다와! 사진 찍으면 나한테도 보내주고!ㅋㅋ,
245080,0001,남자,20,0142,여자,20,,,,"여행, 관광 및 명소",호시노 리조트 그룹,1,A,와 호시노 리조트 그룹이 한국에서 활동을 한다는데 ㅋㅋ,
,,,,,,,,,,,,2,B,레알? 리조트가 어떤 곳인데?,레알
,,,,,,,,,,,,3,A,호시노 리조트는 전 세계에 60개 이상의 호텔과 리조트를 운영하는 글로벌 그룹이야.,
,,,,,,,,,,,,4,B,와 레게노다. 한국에서 몇 개의 시설을 추가로 오픈한다는 말이었지?,레게노
,,,,,,,,,,,,5,A,"마좌 리조나레 괌, OMO5 구마모토, OMO3 도쿄 아사쿠사, OMO7 고치라는 4개 시설이 추가로 오픈될 거래.",마좌
,,,,,,,,,,,,6,B,"괌과 도쿄 아사쿠사는 이미 들어봤는데, OMO5 구마모토와 OMO7 고치는 첨 들어봤어.",
,,,,,,,,,,,,7,A,"OMO5 구마모토는 내년에 신규 오픈하고, OMO7 고치는 2024년 봄에 리뉴얼되어 오픈될 거래.",
,,,,,,,,,,,,8,B,나도 한 번 호시노 리조트를 가보고 싶다. 여행을 즐겁게 하면서 휴식도 취할 수 있을 것 같아.,
,,,,,,,,,,,,9,A,마좌 호시노 리조트는 여행을 즐겁게 하다를 모토로 운영되고 있어.,마좌
,,,,,,,,,,,,10,B,그럼 리조트 안에는 어떤 시설이 있는 거야?,
,,,,,,,,,,,,11,A,"호시노 리조트는 각 지역의 특징을 반영한 호텔과 리조트를 운영하고 있어. 다양한 레스토랑, 수영장, 스파 등이 있지.",
,,,,,,,,,,,,12,B,음식도 맛있는 곳이 많을 것 같아. 건강 및 식음료에 관심이 많은데.,
,,,,,,,,,,,,13,A,거기서 특색 있는 음식을 맛볼 수 있을 거야. 그리고 스파 서비스를 이용해서 휴식도 즐길 수 있어.,
,,,,,,,,,,,,14,B,레알 부러워. 나도 한 번 가보고 싶다.,레알
,,,,,,,,,,,,15,A,나도 그래. 언젠가 함께 GBJG!,GBJG
,,,,,,,,,,,,16,B,그래! 함께 여행을 가면 더 재미있을 텐데.,
093730,0105,남자,30,0153,여자,30,,,,"여행, 관광 및 명소",유럽 철도 상품,1,A,와! 유럽 철도 상품 할인이라니!,
,,,,,,,,,,,,2,B,응! 여름 휴가 때 유럽 여행 가고 싶었는데 좋은 기회네,
,,,,,,,,,,,,3,A,그래! 탈리스 프리미엄 클래스도 할인된대,
,,,,,,,,,,,,4,B,탈리스 프리미엄 클래스? 어디로 가는 거야?,
,,,,,,,,,,,,5,A,"파리, 브뤼셀, 암스테르담 등 유럽의 인기 도시로 갈 수 있어",
,,,,,,,,,,,,6,B,와! 그럼 베네치아도 갈 수 있어?,
,,,,,,,,,,,,7,A,응! 베네치아도 할인된 가격에 갈 수 있어,
,,,,,,,,,,,,8,B,베네치아는 물의 도시라고 하더라,
,,,,,,,,,,,,9,A,맞아! 베네치아에서 기차 여행도 할 수 있어,
,,,,,,,,,,,,10,B,그럼 베네치아에서 다른 이탈리아 도시로도 갈 수 있어?,
,,,,,,,,,,,,11,A,응! 유레일 이탈리아 패스도 할인 중이야,
,,,,,,,,,,,,12,B,와! 그럼 이탈리아 곳곳을 여행할 수 있겠다,
,,,,,,,,,,,,13,A,그래! 여행 계획 세울 때 이번 할인 프로모션 꼭 이용해야지,
,,,,,,,,,,,,14,B,그래! 합리적인 가격에 멋진 여행을 즐길 수 있을 것 같아,
,,,,,,,,,,,,15,A,휴가철에 유럽 여행은 최고야!,
,,,,,,,,,,,,16,B,레알 그래! 여행 계획 세우는 거 너무 기대돼!,레알
101365,0078,여자,20,0105,남자,20,,,,"여행, 관광 및 명소",호캉스,1,A,호캉스 패키지 어떰?,
,,,,,,,,,,,,2,B,진짜 굿굿! 여행 계획 귀찮아,
,,,,,,,,,,,,3,A,맞아! 폭염도 싫고,
,,,,,,,,,,,,4,B,그래서 호텔 패키지로 가자,
,,,,,,,,,,,,5,A,어린이랑 같이 가도 되나?,
,,,,,,,,,,,,6,B,당연하지! 키캉스 패키지 있어,
,,,,,,,,,,,,7,A,키캉스 패키지는 뭐가 있어?,
,,,,,,,,,,,,8,B,"아이는 즐거움 얻고, 부모는 쉼을 얻는거야",
,,,,,,,,,,,,9,A,그럼 우리 아이랑 호텔에서 휴식하면서 즐거운 시간 보낼 수 있겠네,
,,,,,,,,,,,,10,B,맞아! 호텔 마리나베이서울에서 여름 방학 X 수영장 패키지가 있어,
,,,,,,,,,,,,11,A,수영장 패키지는 뭐가 있어?,
,,,,,,,,,,,,12,B,특별한 추억을 선물할 수 있어,
,,,,,,,,,,,,13,A,그래서 뭐 할 수 있어?,
,,,,,,,,,,,,14,B,"수영장에서 놀고, 여름 방학을 즐길 수 있어",
,,,,,,,,,,,,15,A,와! 그럼 바로 예약하러 가자,
,,,,,,,,,,,,16,B,응! 바로 가자,
003907,0016,여자,30,0117,남자,30,,,,"여행, 관광 및 명소", '사우디아라비아 일주여행' 상품 출시,1,A,너너 올 겨울에 뭐해? 여행 계획 있음?,
,,,,,,,,,,,,2,B,나 12월에 여행가려고 알아보고 있어.,
,,,,,,,,,,,,3,A,오 진짜? 나도 휴가 쓸 수 있는데 같이 갈까?,
,,,,,,,,,,,,4,B,안그래도 혼여할라고 해서 아쉬웠는데. 근데 나 사우디아라비아 가고싶음.,혼여
,,,,,,,,,,,,5,A,우아. ㅋㅋ 거기도 여행 가능 한 곳이야?,
,,,,,,,,,,,,6,B,ㅇㅇ. 2019년부터 문호를 개방하기 시작해써. 그래서 관광객이 많이 방문하는 인기 여행지야.,
