대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,10,B,유산소 운동이 좋아. 조깅이나 자전거 타기,
,,,,,,,,,,,,11,A,ㅇㅋㅇㅋ 운동도 해야겠다,
,,,,,,,,,,,,12,B,음식은 건강한 식단으로 조절해야해,
,,,,,,,,,,,,13,A,마좌 과일이나 채소 많이 먹어야지,마좌
,,,,,,,,,,,,14,B,그래도 가끔은 간식도 괜찮아,
,,,,,,,,,,,,15,A,글쿠나. 알려줘서 고마워!,글쿠나
,,,,,,,,,,,,16,B,언제든지 도움 필요하면 말해줘!,
088259,0099,여자,30,0118,남자,30,,,,건강 및 식음료,간헐적 단식,1,A,헬롱! 최근에 간헐적 단식에 대해 들어봤어?,
,,,,,,,,,,,,2,B,"응, 들었어! 간헐적 단식이 다이어트에 도움이 된다는 거지?",
,,,,,,,,,,,,3,A,그래! 최근에 연구 결과가 나왔더라고. 간헐적 단식이 제2형 당뇨병에도 도움이 된다고 해!,
,,,,,,,,,,,,4,B,레알? 그럼 제2형 당뇨병 환자들은 간헐적 단식을 해보는 게 좋겠네,레알
,,,,,,,,,,,,5,A,맞아! 연구 결과에 따르면 간헐적 단식을 하면 약물 복용 필요성을 줄일 수도 있대,
,,,,,,,,,,,,6,B,그렇담 간헐적 단식은 당뇨병 환자들에게 좋은 대안이 될 수 있겠네,
,,,,,,,,,,,,7,A,그렇지! 간헐적 단식은 체중 감소와 인슐린 저항성 감소에도 도움이 된다고 해,
,,,,,,,,,,,,8,B,그럼 간헐적 단식은 다이어트뿐만 아니라 당뇨병 예방에도 좋은 거겠네,
,,,,,,,,,,,,9,A,맞아! 그리고 간헐적 단식은 지방 흡수치를 증가시키는 효과도 있다고 해,
,,,,,,,,,,,,10,B,그렇담 간헐적 단식은 식이요법으로도 유용하게 사용될 수 있겠네,
,,,,,,,,,,,,11,A,맞아! 그리고 간헐적 단식은 의사의 감독하에 실천하는 게 좋대,
,,,,,,,,,,,,12,B,그렇담 간헐적 단식을 시작하기 전에 의사와 상담하는 게 중요한 거겠네,
,,,,,,,,,,,,13,A,맞아! 의사의 지도를 받으면 간헐적 단식을 더 안전하게 할 수 있을 거야,
,,,,,,,,,,,,14,B,글쿠나! 간헐적 단식은 신중하게 시작해야겠네,글쿠나
,,,,,,,,,,,,15,A,맞아! 그럼 우리도 간헐적 단식을 해보는 건 어떰?,
,,,,,,,,,,,,16,B,굿굿! 같이 시작해보자!,
087852,0099,여자,30,0118,남자,30,,,,건강 및 식음료,전자담배,1,A,전자담배가 건강에 끼치는 악영향에 대해서 알아?,
,,,,,,,,,,,,2,B,"응, 전자담배는 흡연만큼이나 건강에 해로워.",
,,,,,,,,,,,,3,A,그래서 어떤 악영향이 있는 거야?,
,,,,,,,,,,,,4,B,"동맥경화, 혈전증, 혈관생물학에 손상을 줄 수 있다고 해.",
,,,,,,,,,,,,5,A,그럼 흡연과 전자담배는 똑같이 건강에 해로운 거야?,
,,,,,,,,,,,,6,B,맞아 담배와 전자담배는 모두 중독성이 있고 건강에 평생 영향을 미칠 수 있어.,
,,,,,,,,,,,,7,A,그럼 미래 자손들에게도 전염될 수 있는 거지?,
,,,,,,,,,,,,8,B,마좌 최근 전자담배 사용은 가연성 담배와 유사한 심장 기능에 문제를 일으키고 임신 중 전자담배 사용은 최근 자손의 폐에 장기적인 영향을 미칠 수 있다고 해.,마좌
,,,,,,,,,,,,9,A,전자담배와 흡연이 내피 세포에도 영향을 미친다고 하던데.,
,,,,,,,,,,,,10,B,맞아 내피 세포는 신체 혈관의 중요한 구성 요소야.,
,,,,,,,,,,,,11,A,그래서 전자담배를 피우면 혈관에 손상이 생길 수 있는 거지?,
,,,,,,,,,,,,12,B,"그렇지, 전자담배와 흡연은 혈관을 이루는 세포에 손상을 줄 수 있다고 해.",
,,,,,,,,,,,,13,A,전자담배와 흡연은 렬루로 건강에 해로운 것 같아.,렬루
,,,,,,,,,,,,14,B,맞아 건강에 파괴적인 영향을 미치고 중독성이 있어.,
,,,,,,,,,,,,15,A,그래서 우린 전자담배와 흡연을 피워서 건강을 지키는 게 좋겠지?,
,,,,,,,,,,,,16,B,"그렇지, 우리 건강을 위해서 전자담배와 흡연을 멀리하자!",
210863,0001,남자,10,0119,여자,10,,,,건강 및 식음료,오마카세,1,A,오늘 저녁에 오마카세 식당 가자,
,,,,,,,,,,,,2,B,굿굿! 어디로 가자?,
,,,,,,,,,,,,3,A,수원에 있는 수린 어떰?,
,,,,,,,,,,,,4,B,수린? 들어본 적 없는데 맛있을까?,
,,,,,,,,,,,,5,A,리뷰를 보니까 렬루다가 맛있다고 해,렬루
,,,,,,,,,,,,6,B,그럼 레쭈고! 어떤 음식을 먹을까?,레쭈고
,,,,,,,,,,,,7,A,오마카세니까 요리사가 골라줄 거야,
,,,,,,,,,,,,8,B,그러면 오늘은 요리사에게 맡기자,
,,,,,,,,,,,,9,A,그래! 어떤 음식이 나올지 기대돼,
,,,,,,,,,,,,10,B,나도 그래! 오마카세는 항상 신선하고 다양한 음식이 나와,
,,,,,,,,,,,,11,A,맞아! 이번에는 한우와 돼지고기도 나오는 거 같더라,
,,,,,,,,,,,,12,B,한우와 돼지고기까지 있으면 렬루다가 풍성한 식사가 될 것 같아,렬루
,,,,,,,,,,,,13,A,마치 여행을 다니는 기분이지,
,,,,,,,,,,,,14,B,그래! 오마카세는 레알루다가 다양한 요리를 경험할 수 있는 좋은 방법이야,레알
,,,,,,,,,,,,15,A,그래서 많은 사람들이 오마카세를 좋아하나봐,
,,,,,,,,,,,,16,B,맞아! 다음에도 함께 오마카세를 먹으러 가자,
236957,0001,남자,20,0148,여자,20,,,,건강 및 식음료,허리 통증,1,A,비오는 날 허리 아프다,
,,,,,,,,,,,,2,B,왜일까? 허리디스크 아닌데,
,,,,,,,,,,,,3,A,허리 통증은 날씨와 상관 없어,
,,,,,,,,,,,,4,B,그렇다면 왜 비오는 날 허리가 아플까?,
,,,,,,,,,,,,5,A,비오는 날에는 우리 행동이 달라져서 그래,
,,,,,,,,,,,,6,B,행동이 달라져서 허리가 아플 수도 있지,
,,,,,,,,,,,,7,A,그래도 허리디스크는 심각한 거 아니잖아?,
,,,,,,,,,,,,8,B,"응, 허리디스크는 허리 통증을 악화시킬 수 있어",
,,,,,,,,,,,,9,A,그럼 허리 통증을 완화할 방법은 없을까?,
,,,,,,,,,,,,10,B,운동이나 물리치료가 도움이 될 수 있어,
,,,,,,,,,,,,11,A,물리치료는 어디서 받아야 할까?,
,,,,,,,,,,,,12,B,한방병원에서 받을 수도 있고 병원에서도 가능해,
,,,,,,,,,,,,13,A,한방병원에서 받는 것이 더 효과적일까?,
,,,,,,,,,,,,14,B,효과는 개인차가 있어서 정확히는 모르겠지만 한번 시도해보는 것도 좋을 것 같아,
,,,,,,,,,,,,15,A,"응, 한번 한방병원을 찾아봐야겠어",
,,,,,,,,,,,,16,B,힘들지만 효과를 기대해봐!,
232832,0001,남자,20,0147,여자,20,,,,건강 및 식음료,시력,1,A,시력이 너무 안 좋아...,
,,,,,,,,,,,,2,B,ㄹㅇ? 얼마나 안 좋아?,ㄹㅇ
,,,,,,,,,,,,3,A,교정시력이 0.2야ㅠ,
,,,,,,,,,,,,4,B,헐...그러면 시력 저하 증상이 있을 수도 있겠다,
,,,,,,,,,,,,5,A,응...손으로 눈 앞을 가려야 할 정도로 시야가 답답해,
,,,,,,,,,,,,6,B,그러면 황반변성일 수도 있어,
,,,,,,,,,,,,7,A,황반변성이 뭐임?,
,,,,,,,,,,,,8,B,시각세포가 빛과 색상을 감지할 수 없는 흉터로 대체되어 시력이 떨어지는 질환이야,
,,,,,,,,,,,,9,A,그럼 노화가 원인인 거야?,
,,,,,,,,,,,,10,B,"노화가 주된 원인이지만, 근거리 작업도 영향을 줄 수 있어",
,,,,,,,,,,,,11,A,근거리 작업? 그게 뭐임?,
,,,,,,,,,,,,12,B,스마트폰이나 컴퓨터 등을 가까이서 오래 사용하면 안구에 부담이 가서 황반부 변형을 유발할 수 있어,
,,,,,,,,,,,,13,A,아...그래서 작업할 때는 휴식을 잘 취해야 되는 거구나,
,,,,,,,,,,,,14,B,맞아! 그리고 안구 주사 치료도 필요할 수 있어,
,,,,,,,,,,,,15,A,안구 주사 치료? 그런 건 건강보험이 적용되는 거야?,
,,,,,,,,,,,,16,B,맞아 그런데 최근 안구 주사 치료를 받는 환자가 많아져서 건강보험이 적용되기 시작했어,
212864,0001,남자,10,0145,여자,20,,,,건강 및 식음료,울금,1,A,울금에 대해 들어봤어?,
,,,,,,,,,,,,2,B,"응, 울금은 진도에서 가장 많이 재배되는 약초야. 치매 예방에도 효과가 있다더라",
,,,,,,,,,,,,3,A,진도에선 해마다 3000t나 생산하고 전국 생산량의 80%를 차지하고 있대,
,,,,,,,,,,,,4,B,진도 강황영농조합법인에서는 울금선물세트도 판매하고 있어서 인기가 많아,
,,,,,,,,,,,,5,A,와우내 울금선물세트 구매해봐야겠다,
,,,,,,,,,,,,6,B,진도 울금은 다른 지역보다 색깔이 좋고 향도 깊다고 하더라,
,,,,,,,,,,,,7,A,그래? 그럼 진도 울금이 제일 맛있는 건가봐,
,,,,,,,,,,,,8,B,마좌 인도에서 유입된 울금과는 성분도 다르대,마좌
,,,,,,,,,,,,9,A,2013년에는 울금이 간 기능 개선 식품으로 인정받았다고 해,
,,,,,,,,,,,,10,B,그리고 국립농산물품질관리원의 지리적 표시제에도 등록된 거야,
,,,,,,,,,,,,11,A,진도 울금은 짜짜 효능이 다양하고 놀라워,짜짜
,,,,,,,,,,,,12,B,맞아 뇌혈관계 질환 예방이나 개선에도 도움이 되는 거 같아,
,,,,,,,,,,,,13,A,글쿠나. 울금에 대해 더 알게 돼서 좋았어,글쿠나
,,,,,,,,,,,,14,B,진도 강황영농조합법인에서 울금선물세트 구매하면 좋을 거 같아,
,,,,,,,,,,,,15,A,웅웅 진도 울금으로 만든 선물이라니 특별할 거 같아,웅웅
,,,,,,,,,,,,16,B,"응, 꼭 사보는 게 좋을 거야",
138592,0106,여자,20,0105,남자,20,,,,건강 및 식음료,세븐픽업,1,A,세븐픽업 서비스 ㅇㄸ?,
,,,,,,,,,,,,2,B,레알 편리해! 중고 물건 사고파면 편의점에서 받을 수 있어,레알
,,,,,,,,,,,,3,A,와 머박! 그럼 배송비도 안 내도 되는 거야?,머박
,,,,,,,,,,,,4,B,그래! 판매자가 편의점에 물건을 맡기면 구매자가 가서 받으면 돼,
,,,,,,,,,,,,5,A,편의점에서 물건을 받는 건 첨 들어봤어,
,,,,,,,,,,,,6,B,나도 첨 알았어. 근데 이제는 편의점에서 뭐든 할 수 있나봐,
,,,,,,,,,,,,7,A,그래도 중고 물건이라 걱정되는데,
,,,,,,,,,,,,8,B,세븐일레븐이랑 중고나라가 업무협약을 맺었어. 안전하게 거래할 수 있어,
,,,,,,,,,,,,9,A,글쿠나. 그럼 세븐픽업 서비스 이용해봐야겠어,글쿠나
,,,,,,,,,,,,10,B,많은 사람들이 이미 이용하고 있어. 편의점에서 중고 물건을 사는 게 트렌드가 될 거야,
,,,,,,,,,,,,11,A,레알 신기하다. 편의점이 이렇게 발전하다니,레알
,,,,,,,,,,,,12,B,세븐일레븐은 항상 혁신적인 서비스를 선보여. 기대해봐,
,,,,,,,,,,,,13,A,나도 기대돼! 이제 중고 물건 사는 게 더 편해질 거야,
,,,,,,,,,,,,14,B,그렇게 생각하면 좋을 거 같아,
,,,,,,,,,,,,15,A,세븐픽업 서비스 이용하면서 편의점에서 간식도 사야지,
,,,,,,,,,,,,16,B,ㅋㅋ 그래! 편의점에서 중고 물건 사고 간식도 사는 거야,
241843,0001,남자,20,0144,여자,20,,,,건강 및 식음료,후두신경통,1,A,너도 후두신경통 알아?,
,,,,,,,,,,,,2,B,"응, 그게 ㅁㅇ?",ㅁㅇ
,,,,,,,,,,,,3,A,귀부터 뒤통수까지 통증이 생기는거래,
,,,,,,,,,,,,4,B,짜짜? 너도 그런 증상 있어?,짜짜
,,,,,,,,,,,,5,A,어제 밤에 머리 뒷부분이 찌르는 늬낌이 들었어,늬낌
,,,,,,,,,,,,6,B,"헐, 그게 후두신경통일 수도 있겠다",
,,,,,,,,,,,,7,A,두개골 아래도 아프더라고,
,,,,,,,,,,,,8,B,렬루다가? 나도 가끔 그런 증상 있어,렬루
,,,,,,,,,,,,9,A,우리도 후두신경통일 수도 있겠다,
,,,,,,,,,,,,10,B,통증이 너무 심하면 의사에게 가봐야겠다,
,,,,,,,,,,,,11,A,너두 그렇게 생각하면 좋을 것 같아,
,,,,,,,,,,,,12,B,ㅇㅇ 우리 서로 힘내자,ㅇㅇ
,,,,,,,,,,,,13,A,너 오늘 통증 없어?,
,,,,,,,,,,,,14,B,아직은 괜찮아. 너는?,
,,,,,,,,,,,,15,A,오늘은 괜찮아서 다행이야,
,,,,,,,,,,,,16,B,"휴, 레알 다행이야",레알
152449,0086,남자,20,0142,여자,20,0101,남자,20,건강 및 식음료,"삼성서울병원, 디지털 전환",1,A,삼성서울병원 레알 대단내!,레알;대단내
,,,,,,,,,,,,2,B,응! 삼성서울병원은 디지털 전환에서 세계 최고 점수를 받았대,
,,,,,,,,,,,,3,C,디지털헬스지표 조사에서 몇 점을 받았어?,
,,,,,,,,,,,,4,A,365점을 받았대! 400점 만점 중에,
,,,,,,,,,,,,5,B,충공! 와! 거의 다 맞은 거네,충공
,,,,,,,,,,,,6,C,디지털헬스지표 조사는 어떤 걸 물어보는 거야?,
,,,,,,,,,,,,7,A,"지배구조 및 인력, 상호운영성, 개인별 맞춤 의료 지원, 예측분석 이렇게 4개 영역에서 물어봐",
,,,,,,,,,,,,8,B,삼성서울병원은 모든 영역에서 100%에 가까운 디지털 전환 성적을 달성했대,
,,,,,,,,,,,,9,C,레알 머단해! 어떻게 그렇게 잘했을까?,레알;머단하다
,,,,,,,,,,,,10,A,"상호운영성과 예측 분석, 지배구조 및 인력 3개 부분에서 각각 99%, 개인별 맞춤 의료 지원에서 98%를 받았대",
,,,,,,,,,,,,11,B,충공! 와! 삼성서울병원은 4차 산업 시대에 발 빠르게 디지털 전환을 한 거야,충공
,,,,,,,,,,,,12,C,그래서 세계에서도 인정을 받았다는 거지?,
,,,,,,,,,,,,13,A,그래! 삼성서울병원은 초격차를 확보했대,
,,,,,,,,,,,,14,B,병원이 첨단 지능형 병원으로 거듭나기 위한 혁신적인 서비스도 선보이고 있대,
,,,,,,,,,,,,15,C,진짜 멋지다! 삼성서울병원 가보고 싶다,
,,,,,,,,,,,,16,A,나도 가보고 싶어! 근데 멀지 않아?,
,,,,,,,,,,,,17,B,서울에 있어서 가까워! 우리도 한 번 레쭈고,레쭈고
,,,,,,,,,,,,18,C,그래! 삼성서울병원에서 어떤 혁신적인 서비스를 선보이는지 직접 보고 싶다,
,,,,,,,,,,,,19,A,나도 궁금해! 가서 체험해보자,
,,,,,,,,,,,,20,B,그래! 삼성서울병원은 렬루 미래 병원이야,렬루
,,,,,,,,,,,,21,C,디지털 전환에 앞서간다는 평가를 받았으니까 말이지,
,,,,,,,,,,,,22,A,맞아! 삼성서울병원은 세계 어느 병원보다도 발 빠르게 디지털 전환을 한 거야,
,,,,,,,,,,,,23,B,짜짜 멋지다! 삼성서울병원은 우리나라 자랑스러운 병원이야,짜짜
,,,,,,,,,,,,24,C,그래! 삼성서울병원은 더욱 발전할 거야,
154226,0087,남자,20,0146,여자,20,0102,남자,20,건강 및 식음료,근시,1,A,근시가 얼마나 진행되는지 궁금해,
,,,,,,,,,,,,2,B,나도 그거 궁금했어 ㅋㅋ,
,,,,,,,,,,,,3,C,근시 진행 예측 모델이 개발됐대,
,,,,,,,,,,,,4,A,짜짜? 어떻게 예측하는 거야?,짜짜
,,,,,,,,,,,,5,B,건양의대에서 국민건강영양조사 결과를 활용한 거래,
,,,,,,,,,,,,6,C,소아 근시 진행 예측 모델이래,
,,,,,,,,,,,,7,A,그래서 어떤 기준으로 예측하는 거야?,
,,,,,,,,,,,,8,B,성장곡선을 활용해서 예측한대,
,,,,,,,,,,,,9,C,소아의 신체 발달에 따라 근시 진행도가 다르대,
,,,,,,,,,,,,10,A,그러면 어린이들은 근시가 얼마나 빨리 진행되는 거야?,
,,,,,,,,,,,,11,B,연구 결과에 따르면 5세부터 20세까지 진행되는 거래,
,,,,,,,,,,,,12,C,그래서 이 모델을 통해 근시 억제 치료 대상을 선별할 수 있대,
,,,,,,,,,,,,13,A,아이들의 눈 건강을 지키기 위해선 이런 연구가 중요한 거지,
,,,,,,,,,,,,14,B,맞아! 미래에는 근시 예방이 더 잘 될 거 같아,
,,,,,,,,,,,,15,C,그래서 근시가 심해지기 전에 조기에 대처할 수 있을 거야,
,,,,,,,,,,,,16,A,그렇게 되면 아이들이 더 건강하게 자랄 수 있겠네,
,,,,,,,,,,,,17,B,맞아! 근시 예방을 위해 노력해야지,
,,,,,,,,,,,,18,C,앞으로도 더 많은 연구가 필요할 것 같아,
,,,,,,,,,,,,19,A,그래! 더 많은 아이들이 건강한 눈을 가질 수 있도록,
,,,,,,,,,,,,20,B,"약 8,000명을 대상으로 한 연구니까 신뢰도도 높을 거야",
,,,,,,,,,,,,21,C,연구 결과를 토대로 근시 예방 정책도 세울 수 있을 거야,
,,,,,,,,,,,,22,A,그렇게 되면 더 많은 아이들이 근시로부터 자유로울 수 있겠네,
,,,,,,,,,,,,23,B,맞아! 근시 예방은 우리 모두의 관심사야,
,,,,,,,,,,,,24,C,앞으로도 더 많은 연구와 노력이 필요할 거야,
233775,0001,남자,20,0141,여자,20,,,,건강 및 식음료,탈모,1,A,탈모 예방법 알아?,
,,,,,,,,,,,,2,B,허창훈 교수가 말한 거 알아?,
,,,,,,,,,,,,3,A,"아니, 뭐래?",
,,,,,,,,,,,,4,B,초기 탈모일 때 의료기기 활용하면 도움된다고 해.,
,,,,,,,,,,,,5,A,그래? 그럼 어떤 의료기기를 사용해야 돼?,
,,,,,,,,,,,,6,B,"허창훈 교수가 약물치료, 레이저 탈모치료 등을 말해.",
,,,,,,,,,,,,7,A,레이저 탈모 치료기가 무야?,무야
,,,,,,,,,,,,8,B,의료용 레이저조사기라고 해. 최근에는 효과 인정받고 있어.,
,,,,,,,,,,,,9,A,저출력 레이저 탈모 치료기는 효과가 좋은 건가?,
,,,,,,,,,,,,10,B,효과에 대해 반신반의됐지만 지금은 대부분의 전문가가 인정하고 있어.,
,,,,,,,,,,,,11,A,그렇다면 가정용 의료기기도 효과 있을까?,
,,,,,,,,,,,,12,B,효과가 있는 것 같아. 그래도 꼭 전문가와 상담하는 게 좋아.,
,,,,,,,,,,,,13,A,일조량 변화에도 탈모가 심해지는 건가?,
,,,,,,,,,,,,14,B,가을이 되면 탈모가 심해지더라. 여름부터 예방해야 해.,
,,,,,,,,,,,,15,A,그럼 여름철에는 무엇을 조심해야 해?,
,,,,,,,,,,,,16,B,"여름철에는 햇빛, 땀, 유분 등에 주의해야 해.",
130792,0097,여자,30,0113,남자,30,,,,건강 및 식음료,다이어트,1,A,다이어트 얘기 좀 해볼까?,
,,,,,,,,,,,,2,B,ㅇㅇ! 나도 다이어트 중이야 ㅠㅠ,
,,,,,,,,,,,,3,A,짜짜? 어떤 다이어트 방법을 사용하고 있어?,짜짜
,,,,,,,,,,,,4,B,나는 탄수화물 섭취를 줄이고 있는데 효과가 있어!,
,,,,,,,,,,,,5,A,탄수화물을 줄이는 건 좋은 방법이지만 너무 급격하게 줄이면 안 돼!,
,,,,,,,,,,,,6,B,ㅇㅇ 그래서 내 몸에 좋은 탄수화물을 먹으려고 노력 중이야,
,,,,,,,,,,,,7,A,그래서 어떤 음식을 먹고 있어?,
,,,,,,,,,,,,8,B,GI지수가 낮은 음식을 먹고 있어. 혈당을 적게 올리는 거래,
,,,,,,,,,,,,9,A,그럼 어떤 음식이 GI지수가 낮아?,
,,,,,,,,,,,,10,B,"쌀, 고구마, 콩 등이 GI지수가 낮은 음식이야",
,,,,,,,,,,,,11,A,글쿠나! 나도 좀 더 식단을 고민해봐야겠어,글쿠나
,,,,,,,,,,,,12,B,식단도 중요하지만 운동도 꾸준히 하는 게 굿굿!,
,,,,,,,,,,,,13,A,맞아! 운동도 소홀히 하면 안 되지,
,,,,,,,,,,,,14,B,그래도 가끔은 맛있는 거 먹고 싶을 때도 있잖아 ㅎㅎ,
,,,,,,,,,,,,15,A,ㅋㅋ 그렇지! 균형있는 다이어트가 중요해,
,,,,,,,,,,,,16,B,맞아! 서로 응원하면서 다이어트 해보자!,
179910,0001,남자,10,0146,여자,20,,,,건강 및 식음료,그릭 요거트,1,A,와 그릭 요거트 진짜 맛있어!,
,,,,,,,,,,,,2,B,응! 건강에도 좋고 다이어트에도 도움이 되는데,
,,,,,,,,,,,,3,A,맞아! 그리고 베이킹이나 샌드위치에도 잘 어울려,
,,,,,,,,,,,,4,B,응! 특유의 꾸덕함과 새콤달콤한 맛이 좋지,
,,,,,,,,,,,,5,A,킹치만 가격이 조금 비싸서 아쉬워,킹치만
,,,,,,,,,,,,6,B,맞아ㅠㅠ 그래서 집에서 만들어 먹는 사람도 많아,
,,,,,,,,,,,,7,A,우유랑 발효유만 있으면 쉽게 만들 수 있대,
,,,,,,,,,,,,8,B,글쿠나! 요거트 메이커도 있어서 편하게 만들 수 있겠다,글쿠나
,,,,,,,,,,,,9,A,맞아! 요거트 메이커 있으면 더 간단하게 만들 수 있어,
,,,,,,,,,,,,10,B,그럼 요거트 맛을 원하는 대로 조절할 수도 있을 것 같아,
,,,,,,,,,,,,11,A,맞아! 집에서 만든 그릭 요거트는 더 신선하고 맛있을 거야,
,,,,,,,,,,,,12,B,다음에 집에서 그릭 요거트 해먹어야겠다,
,,,,,,,,,,,,13,A,좋은 생각이야! 그럼 다이어트도 할 겸 집에서 요거트 만들자,
,,,,,,,,,,,,14,B,그래! 건강한 식사를 해야지,
,,,,,,,,,,,,15,A,건강한 식사도 중요하지만 맛있게 먹어야지!,
,,,,,,,,,,,,16,B,맞아! 그릭 요거트로 맛과 건강을 동시에 챙겨야지,
241087,0001,남자,20,0150,여자,20,,,,건강 및 식음료,술 문제,1,A,술 마시면 블랙아웃이 생기나봐 ㅠㅠ,
,,,,,,,,,,,,2,B,레알? 그런 일이 자주 생기면 문제인 거야?,레알
,,,,,,,,,,,,3,A,그렇대! 일주일에 두 번씩 블랙아웃이 나타나면 전문가 상담 받기를 권유한다고 해!,
,,,,,,,,,,,,4,B,왜일까? 블랙아웃이 심하면 어떤 문제가 생기는 거지?,
,,,,,,,,,,,,5,A,"블랙아웃이 자주 생기면 뇌에 손상을 줄 수 있고, 알코올성 치매나 뇌 질환을 유발할 수도 있대!",
,,,,,,,,,,,,6,B,"뇌에 손상이 생긴다니까 무서운데, 술 문제를 어떻게 해결해야 할까?",
